"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeBroadHistoneHepg2H2azStdPk.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeSydhTfbsHepg2Srebp2PravastStdPk.narrowPeak.csv"
"jaccard_index","3.68955579829575e-05"
"pi_score","1.42871542173828"
"p_value","0.5"
"percentage_A","3.68963192400831e-05"
"percentage_B","0.641350789855357"
"Min.","1.79000321561292e-05"
"1st Qu.","1.79000321561292e-05"
"Median","1.79000321561292e-05"
"Mean","1.79000321561292e-05"
"3rd Qu.","1.79000321561292e-05"
"Max.","1.79000321561292e-05"
