"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeHaibTfbsHepg2NrsfPcr2xPkRep1.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1.broadPeak.csv"
"jaccard_index","0.00386044026059538"
"pi_score","8.27712211893557"
"p_value","0.5"
"percentage_A","0.0871619327826185"
"percentage_B","0.00402309394335677"
"Min.","0.000323283049821174"
"1st Qu.","0.000323283049821174"
"Median","0.000323283049821174"
"Mean","0.000323283049821174"
"3rd Qu.","0.000323283049821174"
"Max.","0.000323283049821174"
