"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeHaibTfbsHepg2Zbtb33Pcr1xPkRep1.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeSydhTfbsHepg2Tr4UcdPk.narrowPeak.csv"
"jaccard_index","0.00973036401361778"
"pi_score","167.975970919167"
"p_value","0.5"
"percentage_A","0.0123860742087458"
"percentage_B","0.0434117340427444"
"Min.","4.01520190355485e-05"
"1st Qu.","4.01520190355485e-05"
"Median","4.01520190355485e-05"
"Mean","4.01520190355485e-05"
"3rd Qu.","4.01520190355485e-05"
"Max.","4.01520190355485e-05"
