"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeSydhTfbsHepg2CjunIggrabPk.narrowPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeSydhTfbsHepg2Pgc1aForsklnStdPk.narrowPeak.csv"
"jaccard_index","0.000950228496733758"
"pi_score","80.6388998290755"
"p_value","0.5"
"percentage_A","0.000952890255623033"
"percentage_B","0.253828716757892"
"Min.","8.16787189302941e-06"
"1st Qu.","8.16787189302941e-06"
"Median","8.16787189302941e-06"
"Mean","8.16787189302941e-06"
"3rd Qu.","8.16787189302941e-06"
"Max.","8.16787189302941e-06"
