"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeSydhTfbsHepg2Mxi1StdPk.narrowPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeSydhTfbsHepg2Srebp2PravastStdPk.narrowPeak.csv"
"jaccard_index","0.00205827805960496"
"pi_score","9765.70718823476"
"p_value","0.5"
"percentage_A","0.00205916652281467"
"percentage_B","0.826702206891145"
"Min.","1.46091788984046e-07"
"1st Qu.","1.46091788984046e-07"
"Median","1.46091788984046e-07"
"Mean","1.46091788984046e-07"
"3rd Qu.","1.46091788984046e-07"
"Max.","1.46091788984046e-07"
