"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeSydhTfbsHepg2Corestsc30189IggrabPk.narrowPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Hepg2/wgEncodeSydhTfbsHepg2Pgc1aForsklnStdPk.narrowPeak.csv"
"jaccard_index","0.00171806048642436"
"pi_score","233.147073699566"
"p_value","0.5"
"percentage_A","0.00171852811929803"
"percentage_B","0.86327196328855"
"Min.","5.10780068263285e-06"
"1st Qu.","5.10780068263285e-06"
"Median","5.10780068263285e-06"
"Mean","5.10780068263285e-06"
"3rd Qu.","5.10780068263285e-06"
"Max.","5.10780068263285e-06"
