"","bed1","bed2","jaccard","distance"
"1","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak",1,"0"
"2","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshFosl2V0422111PkRep1.broadPeak",0.0229505209655944,"0.977049479034406"
"3","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshFoxm1sc502V0422111PkRep1.broadPeak",0.0269270684469828,"0.973072931553017"
"4","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshGabpV0422111PkRep1.broadPeak",0.284810393884261,"0.715189606115739"
"5","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshGata3V0422111PkRep1.broadPeak",0.0116817464166817,"0.988318253583318"
"6","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshJundV0422111PkRep1.broadPeak",0.0263997931085242,"0.973600206891476"
"7","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshMaxV0422111PkRep1.broadPeak",0.0988946998169319,"0.901105300183068"
"8","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshMef2aV0422111PkRep1.broadPeak",0.0331925984207716,"0.966807401579228"
"9","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshNficsc81335V0422111PkRep1.broadPeak",0.0195893791783164,"0.980410620821684"
"10","wgEncodeHaibTfbsSknshElf1V0422111PkRep1.broadPeak","wgEncodeHaibTfbsSknshNrsfPcr2xPkRep1.broadPeak",0.00113939733743207,"0.998860602662568"
