"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Nhdf/wgEncodeBroadHistoneNhdfadEzh239875Pk.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Nhdf/wgEncodeBroadHistoneNhdfadEzh239875Pk.broadPeak.csv"
"jaccard_index","1"
"pi_score","9.10845879069607"
"p_value","0.5"
"percentage_A","1"
"percentage_B","1"
"Min.","0.076099282709383"
"1st Qu.","0.076099282709383"
"Median","0.076099282709383"
"Mean","0.076099282709383"
"3rd Qu.","0.076099282709383"
"Max.","0.076099282709383"
