"","bed1","bed2","jaccard","distance"
"1","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak",1,"0"
"2","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak",0.0779769231536346,"0.922023076846365"
"3","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH2azPk.broadPeak",0.105185070391115,"0.894814929608885"
"4","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k09me3Pk.broadPeak",0.0253936914134195,"0.97460630858658"
"5","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k27acStdPk.broadPeak",0.0770822780834433,"0.922917721916557"
"6","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k27me3StdPk.broadPeak",0.0564562090866419,"0.943543790913358"
"7","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k36me3StdPk.broadPeak",0.0797594849208752,"0.920240515079125"
"8","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k4me1StdPk.broadPeak",0.0942565547624774,"0.905743445237523"
"9","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k4me2StdPk.broadPeak",0.0763676176677939,"0.923632382332206"
"10","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k4me3StdPk.broadPeak",0.0518808791862735,"0.948119120813727"
"11","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k79me2Pk.broadPeak",0.0736679632478299,"0.92633203675217"
"12","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH3k9acStdPk.broadPeak",0.0891210887848698,"0.91087891121513"
"13","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeBroadHistoneHmecH4k20me1StdPk.broadPeak",0.0769568394006346,"0.923043160599365"
"14","wgEncodeBroadHistoneHmecCtcfStdPk.broadPeak","wgEncodeUwHistoneHmecH3k4me3StdPkRep1.narrowPeak",0.00853730599016803,"0.991462694009832"
"15","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak",1,"0"
"16","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak","wgEncodeBroadHistoneHmecH2azPk.broadPeak",0.1539349973557,"0.8460650026443"
"17","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak","wgEncodeBroadHistoneHmecH3k09me3Pk.broadPeak",0.0755119738925005,"0.924488026107499"
"18","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak","wgEncodeBroadHistoneHmecH3k27acStdPk.broadPeak",0.0862920652628263,"0.913707934737174"
"19","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak","wgEncodeBroadHistoneHmecH3k27me3StdPk.broadPeak",0.326760584196255,"0.673239415803745"
"20","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak","wgEncodeBroadHistoneHmecH3k36me3StdPk.broadPeak",0.135130870825697,"0.864869129174303"
"21","wgEncodeBroadHistoneHmecEzh239875Pk.broadPeak","wgEncodeBroadHistoneHmecH3k4me1StdPk.broadPeak",0.175061203455221,"0.824938796544779"
