"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562Kap1UcdPk.narrowPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562Stat2Ifna30StdPk.narrowPeak.csv"
"jaccard_index","0.00401849866690704"
"pi_score","78.698874521167"
"p_value","0.5"
"percentage_A","0.00409830896795975"
"percentage_B","0.171054842954765"
"Min.","3.53932764349933e-05"
"1st Qu.","3.53932764349933e-05"
"Median","3.53932764349933e-05"
"Mean","3.53932764349933e-05"
"3rd Qu.","3.53932764349933e-05"
"Max.","3.53932764349933e-05"
