"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeBroadHistoneK562H3k4me2StdPk.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562Stat2Ifna30StdPk.narrowPeak.csv"
"jaccard_index","0.00221405182506305"
"pi_score","22.6352979261804"
"p_value","0.5"
"percentage_A","0.00221431141175115"
"percentage_B","0.949713814589907"
"Min.","6.77995838694499e-05"
"1st Qu.","6.77995838694499e-05"
"Median","6.77995838694499e-05"
"Mean","6.77995838694499e-05"
"3rd Qu.","6.77995838694499e-05"
"Max.","6.77995838694499e-05"
