"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeBroadHistoneK562H3k36me3StdPk.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562Brf2StdPk.narrowPeak.csv"
"jaccard_index","2.50971238954542e-05"
"pi_score","15.9861704350648"
"p_value","0.5"
"percentage_A","2.50974504259068e-05"
"percentage_B","0.658585327373126"
"Min.","1.08819061694354e-06"
"1st Qu.","1.08819061694354e-06"
"Median","1.08819061694354e-06"
"Mean","1.08819061694354e-06"
"3rd Qu.","1.08819061694354e-06"
"Max.","1.08819061694354e-06"
