"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeHaibTfbsK562Cebpbsc150V0422111PkRep1.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562MaffIggrabPk.narrowPeak.csv"
"jaccard_index","0.101322795891827"
"pi_score","27.3633060603101"
"p_value","0.5"
"percentage_A","0.227353576379829"
"percentage_B","0.154535332980123"
"Min.","0.00256663468018363"
"1st Qu.","0.00256663468018363"
"Median","0.00256663468018363"
"Mean","0.00256663468018363"
"3rd Qu.","0.00256663468018363"
"Max.","0.00256663468018363"
