"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeBroadHistoneK562Cbx8Pk.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562Bdp1StdPk.narrowPeak.csv"
"jaccard_index","0.000141426203571476"
"pi_score","1.85800119459358"
"p_value","0.5"
"percentage_A","0.000141497087147131"
"percentage_B","0.220159548102911"
"Min.","5.27605550244592e-05"
"1st Qu.","5.27605550244592e-05"
"Median","5.27605550244592e-05"
"Mean","5.27605550244592e-05"
"3rd Qu.","5.27605550244592e-05"
"Max.","5.27605550244592e-05"
