"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562Corestab24166IggrabPk.narrowPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562Nfe2StdPk.narrowPeak.csv"
"jaccard_index","0.0129722798370322"
"pi_score","113.805621575067"
"p_value","0.5"
"percentage_A","0.013109089451253"
"percentage_B","0.554169143643816"
"Min.","7.90092709835295e-05"
"1st Qu.","7.90092709835295e-05"
"Median","7.90092709835295e-05"
"Mean","7.90092709835295e-05"
"3rd Qu.","7.90092709835295e-05"
"Max.","7.90092709835295e-05"
