"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562E2f6UcdPk.narrowPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_K562/wgEncodeSydhTfbsK562E2f6UcdPk.narrowPeak.csv"
"jaccard_index","1"
"pi_score","430.951100369772"
"p_value","0.5"
"percentage_A","1"
"percentage_B","1"
"Min.","0.00160841260172024"
"1st Qu.","0.00160841260172024"
"Median","0.00160841260172024"
"Mean","0.00160841260172024"
"3rd Qu.","0.00160841260172024"
"Max.","0.00160841260172024"
