"filename","size"
"wgEncodeBroadHistoneHepg2CtcfStdPk.broadPeak.csv",70707060
"wgEncodeBroadHistoneHepg2Ezh239875Pk.broadPeak.csv",698162667
"wgEncodeBroadHistoneHepg2H2azStdPk.broadPeak.csv",886890635
"wgEncodeBroadHistoneHepg2H3k04me1StdPk.broadPeak.csv",384119489
"wgEncodeBroadHistoneHepg2H3k09me3Pk.broadPeak.csv",559106258
"wgEncodeBroadHistoneHepg2H3k27acStdPk.broadPeak.csv",130209881
"wgEncodeBroadHistoneHepg2H3k27me3StdPk.broadPeak.csv",767059970
"wgEncodeBroadHistoneHepg2H3k36me3StdPk.broadPeak.csv",511889537
"wgEncodeBroadHistoneHepg2H3k4me2StdPk.broadPeak.csv",174178267
"wgEncodeBroadHistoneHepg2H3k4me3StdPk.broadPeak.csv",106659940
"wgEncodeBroadHistoneHepg2H3k79me2StdPk.broadPeak.csv",314299512
"wgEncodeBroadHistoneHepg2H3k9acStdPk.broadPeak.csv",158058974
"wgEncodeBroadHistoneHepg2H4k20me1StdPk.broadPeak.csv",584578812
"wgEncodeHaibTfbsHepg2Atf3V0416101PkRep1.broadPeak.csv",1037877
"wgEncodeHaibTfbsHepg2Bhlhe40V0416101PkRep1.broadPeak.csv",2647386
"wgEncodeHaibTfbsHepg2Cebpbsc150V0416101PkRep1.broadPeak.csv",4434622
"wgEncodeHaibTfbsHepg2Cebpdsc636V0416101PkRep1.broadPeak.csv",9265877
"wgEncodeHaibTfbsHepg2Creb1sc240V0422111PkRep1.broadPeak.csv",12209399
"wgEncodeHaibTfbsHepg2Ctcfsc5916V0416101PkRep1.broadPeak.csv",14661462
"wgEncodeHaibTfbsHepg2Elf1sc631V0416101PkRep1.broadPeak.csv",8397380
"wgEncodeHaibTfbsHepg2Fosl2V0416101PkRep1.broadPeak.csv",25216618
"wgEncodeHaibTfbsHepg2Foxa1sc101058V0416101PkRep1.broadPeak.csv",22637599
"wgEncodeHaibTfbsHepg2Foxa1sc6553V0416101PkRep1.broadPeak.csv",25809757
"wgEncodeHaibTfbsHepg2Foxa2sc6554V0416101PkRep1.broadPeak.csv",9555112
"wgEncodeHaibTfbsHepg2GabpPcr2xPkRep1.broadPeak.csv",3238910
"wgEncodeHaibTfbsHepg2Hdac2sc6296V0416101PkRep1.broadPeak.csv",17365950
"wgEncodeHaibTfbsHepg2Hnf4asc8987V0416101PkRep1.broadPeak.csv",10232769
"wgEncodeHaibTfbsHepg2Hnf4gsc6558V0416101PkRep1.broadPeak.csv",9909437
"wgEncodeHaibTfbsHepg2JundPcr1xPkRep1.broadPeak.csv",6398006
"wgEncodeHaibTfbsHepg2MaxV0422111PkRep1.broadPeak.csv",15484532
"wgEncodeHaibTfbsHepg2Mbd4sc271530V0422111PkRep1.broadPeak.csv",10691122
"wgEncodeHaibTfbsHepg2Mybl2sc81192V0422111PkRep1.broadPeak.csv",21335104
"wgEncodeHaibTfbsHepg2Nficsc81335V0422111PkRep1.broadPeak.csv",13991071
"wgEncodeHaibTfbsHepg2Nr2f2sc271940V0422111PkRep1.broadPeak.csv",3208217
"wgEncodeHaibTfbsHepg2NrsfPcr2xPkRep1.broadPeak.csv",919048
"wgEncodeHaibTfbsHepg2NrsfV0416101PkRep1.broadPeak.csv",2290199
"wgEncodeHaibTfbsHepg2P300V0416101PkRep1.broadPeak.csv",11021573
"wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1.broadPeak.csv",19911541
"wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep1.broadPeak.csv",9594248
"wgEncodeHaibTfbsHepg2Rad21V0416101PkRep1.broadPeak.csv",18507684
"wgEncodeHaibTfbsHepg2RxraPcr1xPkRep1.broadPeak.csv",7993131
"wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep1.broadPeak.csv",5137782
"wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep1.broadPeak.csv",19948827
"wgEncodeHaibTfbsHepg2Sp2V0422111PkRep1.broadPeak.csv",973422
"wgEncodeHaibTfbsHepg2SrfV0416101PkRep1.broadPeak.csv",729703
"wgEncodeHaibTfbsHepg2Taf1Pcr2xPkRep1.broadPeak.csv",7296443
"wgEncodeHaibTfbsHepg2Tcf12Pcr1xPkRep1.broadPeak.csv",5241295
"wgEncodeHaibTfbsHepg2Tead4sc101184V0422111PkRep1.broadPeak.csv",19011909
"wgEncodeHaibTfbsHepg2Usf1Pcr1xPkRep1.broadPeak.csv",4917382
"wgEncodeHaibTfbsHepg2Yy1sc281V0416101PkRep1.broadPeak.csv",16169442
"wgEncodeHaibTfbsHepg2Zbtb33Pcr1xPkRep1.broadPeak.csv",3119794
"wgEncodeHaibTfbsHepg2Zbtb33V0416101PkRep1.broadPeak.csv",514070
"wgEncodeHaibTfbsHepg2Zbtb7aV0416101PkRep1.broadPeak.csv",3616623
"wgEncodeHaibTfbsHepg2Zeb1V0422111PkRep1.broadPeak.csv",2173399
"wgEncodeSydhTfbsHepg2Arid3anb100279IggrabPk.narrowPeak.csv",24601716
"wgEncodeSydhTfbsHepg2Bhlhe40cIggrabPk.narrowPeak.csv",12697107
"wgEncodeSydhTfbsHepg2Brca1a300IggrabPk.narrowPeak.csv",4876730
"wgEncodeSydhTfbsHepg2CebpbForsklnStdPk.narrowPeak.csv",6141528
"wgEncodeSydhTfbsHepg2CebpbIggrabPk.narrowPeak.csv",46768631
"wgEncodeSydhTfbsHepg2CebpzIggrabPk.narrowPeak.csv",805486
"wgEncodeSydhTfbsHepg2Chd2ab68301IggrabPk.narrowPeak.csv",11344028
"wgEncodeSydhTfbsHepg2CjunIggrabPk.narrowPeak.csv",9635947
"wgEncodeSydhTfbsHepg2Corestsc30189IggrabPk.narrowPeak.csv",18171364
"wgEncodeSydhTfbsHepg2ErraForsklnStdPk.narrowPeak.csv",197940
"wgEncodeSydhTfbsHepg2Grp20ForsklnStdPk.narrowPeak.csv",88180
"wgEncodeSydhTfbsHepg2Hnf4aForsklnStdPk.narrowPeak.csv",4261665
"wgEncodeSydhTfbsHepg2Hsf1ForsklnStdPk.narrowPeak.csv",334717
"wgEncodeSydhTfbsHepg2Irf3IggrabPk.narrowPeak.csv",403479
"wgEncodeSydhTfbsHepg2JundIggrabPk.narrowPeak.csv",26112788
"wgEncodeSydhTfbsHepg2Maffm8194IggrabPk.narrowPeak.csv",27575541
"wgEncodeSydhTfbsHepg2Mafkab50322IggrabPk.narrowPeak.csv",43392336
"wgEncodeSydhTfbsHepg2Mafksc477IggrabPk.narrowPeak.csv",31334722
"wgEncodeSydhTfbsHepg2MaxIggrabPk.narrowPeak.csv",16158293
"wgEncodeSydhTfbsHepg2Mazab85725IggrabPk.narrowPeak.csv",18979364
