"filename","size"
"wgEncodeUwHistoneH7esH3k04me3StdDiffa14dPkRep1.narrowPeak.csv",11420500
"wgEncodeUwHistoneH7esH3k04me3StdDiffa2dPkRep1.narrowPeak.csv",9711150
"wgEncodeUwHistoneH7esH3k04me3StdDiffa5dPkRep1.narrowPeak.csv",11052950
"wgEncodeUwHistoneH7esH3k04me3StdDiffa9dPkRep1.narrowPeak.csv",10386900
"wgEncodeUwHistoneH7esH3k27me3StdDiffa14dPkRep1.narrowPeak.csv",12837480
"wgEncodeUwHistoneH7esH3k27me3StdDiffa2dPkRep1.narrowPeak.csv",12722220
"wgEncodeUwHistoneH7esH3k27me3StdDiffa5dPkRep1.narrowPeak.csv",15208290
"wgEncodeUwHistoneH7esH3k27me3StdDiffa9dPkRep1.narrowPeak.csv",12639700
"wgEncodeUwHistoneH7esH3k27me3StdPkRep1.narrowPeak.csv",11626840
"wgEncodeUwHistoneH7esH3k36me3StdDiffa14dPkRep1.narrowPeak.csv",13803410
"wgEncodeUwHistoneH7esH3k36me3StdDiffa2dPkRep1.narrowPeak.csv",13224470
"wgEncodeUwHistoneH7esH3k36me3StdDiffa5dPkRep1.narrowPeak.csv",14075590
"wgEncodeUwHistoneH7esH3k36me3StdDiffa9dPkRep1.narrowPeak.csv",15590100
"wgEncodeUwHistoneH7esH3k36me3StdPkRep1.narrowPeak.csv",13602100
"wgEncodeUwHistoneH7esH3k4me3StdPkRep1.narrowPeak.csv",9638180
