"filename","size"
"wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak.csv",69849057
"wgEncodeBroadHistoneHsmmEzh239875Pk.broadPeak.csv",1020290937
"wgEncodeBroadHistoneHsmmH2azStdPk.broadPeak.csv",330508107
"wgEncodeBroadHistoneHsmmH3k27acStdPk.broadPeak.csv",156546851
"wgEncodeBroadHistoneHsmmH3k27me3StdPk.broadPeak.csv",711777059
"wgEncodeBroadHistoneHsmmH3k36me3StdPk.broadPeak.csv",715873451
"wgEncodeBroadHistoneHsmmH3k4me1StdPk.broadPeak.csv",316011705
"wgEncodeBroadHistoneHsmmH3k4me2StdPk.broadPeak.csv",228136816
"wgEncodeBroadHistoneHsmmH3k4me3StdPk.broadPeak.csv",90791329
"wgEncodeBroadHistoneHsmmH3k79me2StdPk.broadPeak.csv",370203192
"wgEncodeBroadHistoneHsmmH3k9acStdPk.broadPeak.csv",174943320
"wgEncodeBroadHistoneHsmmH3k9me3StdPk.broadPeak.csv",864582216
"wgEncodeBroadHistoneHsmmH4k20me1StdPk.broadPeak.csv",670398404
"wgEncodeBroadHistoneHsmmtCtcfStdPk.broadPeak.csv",158102885
"wgEncodeBroadHistoneHsmmtEzh239875Pk.broadPeak.csv",245256955
"wgEncodeBroadHistoneHsmmtH2azStdPk.broadPeak.csv",274499423
"wgEncodeBroadHistoneHsmmtH3k09me3Pk.broadPeak.csv",797815612
"wgEncodeBroadHistoneHsmmtH3k27acStdPk.broadPeak.csv",180362075
"wgEncodeBroadHistoneHsmmtH3k27me3Pk.broadPeak.csv",998833777
"wgEncodeBroadHistoneHsmmtH3k36me3StdPk.broadPeak.csv",580346535
"wgEncodeBroadHistoneHsmmtH3k4me1StdPk.broadPeak.csv",388931741
"wgEncodeBroadHistoneHsmmtH3k4me2StdPk.broadPeak.csv",223988932
"wgEncodeBroadHistoneHsmmtH3k4me3StdPk.broadPeak.csv",204767714
"wgEncodeBroadHistoneHsmmtH3k79me2StdPk.broadPeak.csv",433298968
"wgEncodeBroadHistoneHsmmtH3k9acStdPk.broadPeak.csv",223972252
"wgEncodeBroadHistoneHsmmtH4k20me1StdPk.broadPeak.csv",358479972
