"","bed1","bed2","jaccard","distance"
"1","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak",1,"0"
"2","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmEzh239875Pk.broadPeak",0.0415228101135116,"0.958477189886488"
"3","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH2azStdPk.broadPeak",0.0793594696488861,"0.920640530351114"
"4","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k27acStdPk.broadPeak",0.0971860637928011,"0.902813936207199"
"5","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k27me3StdPk.broadPeak",0.0311541891664695,"0.96884581083353"
"6","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k36me3StdPk.broadPeak",0.0457143428591246,"0.954285657140875"
"7","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k4me1StdPk.broadPeak",0.0794835187648813,"0.920516481235119"
"8","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k4me2StdPk.broadPeak",0.101810883934709,"0.898189116065291"
"9","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k4me3StdPk.broadPeak",0.110898933121203,"0.889101066878797"
"10","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k79me2StdPk.broadPeak",0.0551999602217665,"0.944800039778233"
"11","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k9acStdPk.broadPeak",0.105292199096885,"0.894707800903115"
"12","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH3k9me3StdPk.broadPeak",0.0301836485315097,"0.96981635146849"
"13","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmH4k20me1StdPk.broadPeak",0.0441094341247948,"0.955890565875205"
"14","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmtCtcfStdPk.broadPeak",0.232001690922102,"0.767998309077898"
"15","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmtEzh239875Pk.broadPeak",0.0421281890184313,"0.957871810981569"
"16","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmtH2azStdPk.broadPeak",0.0850880796524907,"0.914911920347509"
"17","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmtH3k09me3Pk.broadPeak",0.0286608460570783,"0.971339153942922"
"18","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmtH3k27acStdPk.broadPeak",0.0839587566411181,"0.916041243358882"
"19","wgEncodeBroadHistoneHsmmCtcfStdPk.broadPeak","wgEncodeBroadHistoneHsmmtH3k27me3Pk.broadPeak",0.0240596056534844,"0.975940394346516"
