"","wgEncodeBroadHistoneA549CtcfDex100nmPk.broadPeak","wgEncodeBroadHistoneA549CtcfEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H2azDex100nmPk.broadPeak","wgEncodeBroadHistoneA549H2azEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me1Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me1Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me2Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me2Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k09acEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k09me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k27acDex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k27acEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k27me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k27me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k36me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k36me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k79me2Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k79me2Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H4k20me1Etoh02Pk.broadPeak","wgEncodeHaibTfbsA549Atf3V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Bcl3V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Creb1sc240V0416102Dex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549E2f6V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Elf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Ets1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Fosl2V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Foxa1V0416102Dex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Foxa2V0416102Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549GabpV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Gata3V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex500pmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex50nmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex5nmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr2xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549JundV0416102Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549MaxV0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549NrsfV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549P300V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Pbx3V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Pol2Pcr2xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Pol2Pcr2xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Rad21V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Sin3ak20V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Six5V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Sp1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Taf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Tcf12V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Tead4sc101184V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1Pcr1xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1Pcr1xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Yy1cV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Zbtb33V0422111Etoh02PkRep1.broadPeak","wgEncodeSydhTfbsA549Bhlhe40IggrabPk.narrowPeak","wgEncodeSydhTfbsA549CebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsA549CmycIggrabPk.narrowPeak","wgEncodeSydhTfbsA549CtcfbIggrabPk.narrowPeak","wgEncodeSydhTfbsA549MaxIggrabPk.narrowPeak","wgEncodeSydhTfbsA549Pol2s2IggrabPk.narrowPeak","wgEncodeSydhTfbsA549Rad21IggrabPk.narrowPeak","wgEncodeUwHistoneA549H3k04me3StdPkRep1.narrowPeak","wgEncodeUwTfbsA549CtcfStdPkRep1.narrowPeak"
"wgEncodeBroadHistoneA549H3k09acEtoh02Pk.broadPeak",0.138877668821294,0.18216975766562,0.162339619315737,0.137976836232326,0.271775624016606,0.266009615333516,0.525738675403888,0.481326460183831,0.541652531249452,0.533712951330095,1,0.0400943664411143,0.566260898974649,0.558680187346461,0.018353158910093,0.021576347220908,0.146465240007593,0.146669726513232,0.21021505143385,0.201662906904791,0.0940888649546149,0.0308516730578639,0.0723157227989207,0.0695640686925305,0.0858005743623419,0.0251740680094828,0.0280767183342231,0.0760838669207359,0.0178658578790289,0.0512811132566917,0.0453329518180304,0.00463655310053275,0.0654441589002539,0.059177824731384,0.0226783709509086,0.00379136973218404,0.0407299190235005,0.0141651169085508,0.0275120624368364,0.0393565441926203,0.221133858649639,0.0423812736031018,0.0826554631832471,0.0310836685611473,0.0968827489202569,0.0859670614073429,0.0499212052383188,0.0538960655985993,0.0203703796848353,0.150290056772904,0.057494641232436,0.0420034002579322,0.0282359564128051,0.0337158000071726,0.0222244484876555,0.0139909083730415,0.0598932107609563,0.0269699638968972,0.0109995999599738,0.055589036931565,0.0387185123546299,0.0683869445604339,0.0709775641460343,0.0604649303604063,0.0280444862227677,0.0606290582999571,0.0148424788884166
"wgEncodeBroadHistoneA549H3k09me3Etoh02Pk.broadPeak",0.0600155115100252,0.0375160511084734,0.186607304229226,0.214436818437084,0.0978773558573155,0.102122514386276,0.0491930523822567,0.0600956824905507,0.0430431377761109,0.0639820979025099,0.0400943664411143,1,0.0473023209230265,0.0522208349039207,0.175294429494817,0.190410212293618,0.113489733898972,0.118784378676892,0.0616563555387875,0.0664952045375733,0.109808892437604,0.00149492142599208,0.00381981283206669,0.00571939276646094,0.00209407440611231,0.00243413063202766,0.0024954462849152,0.00208043335063547,0.000543201540090304,0.00159821687316426,0.00299963259198251,0.000471922964668888,0.00508207732055349,0.00234518821292119,0.0020201522920956,0.000328451417099181,0.00311975417672183,0.00104886806680371,0.00145478871670119,0.00288026134999098,0.00814586109557437,0.00151622634951444,0.00565981002182308,0.000954838552955829,0.00211123095664158,0.00193985707459852,0.00501610553289518,0.0015469340382221,0.000682889088527442,0.00743000323231069,0.00146094576680694,0.00210374872241384,0.00215041363034567,0.00154430618460145,0.00093894177880918,0.000624603531263394,0.00194858777315675,0.00138390452082553,0.000345024094029294,0.0101577329470783,0.000854933246336706,0.00654935446307744,0.00212226638897994,0.00479280193252806,0.00216823080459386,0.00169662688444756,0.00169718676190424
"wgEncodeBroadHistoneA549H3k27acDex100nmPk.broadPeak",0.16112673047086,0.175445982988138,0.159572204158115,0.137700400783349,0.282225968280171,0.272916077934602,0.473822713892632,0.439025792120498,0.479892114247161,0.472830882312766,0.566260898974649,0.0473023209230265,1,0.52996624192039,0.0204007743368318,0.0234455332162418,0.160124371473802,0.159575317922199,0.218641994241335,0.212404149239521,0.102793600081482,0.0280705811563378,0.0665465200576335,0.0644796654206823,0.0778799890843792,0.0208678564448377,0.0229105839313595,0.0682165665965833,0.0161126645976238,0.0463472856197025,0.0423127626789843,0.00575795287594052,0.0596554909537112,0.0535787985067885,0.02082255681613,0.0035806055475299,0.0431296189427168,0.0146627245864432,0.0279264684753408,0.036389015396478,0.199942391299817,0.0383505167256245,0.0763333381026744,0.028273654998782,0.0888970055007857,0.0781158612877228,0.0421183952878298,0.0487009465951934,0.0183575315070441,0.137303101850803,0.0517961948272545,0.0383268184016407,0.026041346004931,0.0311724642926052,0.020122541376766,0.0126336625144748,0.0539480103224427,0.0246784875036495,0.00993765787643032,0.0521599877623306,0.0348629794928807,0.057629601413397,0.0639905602943174,0.0585577937909092,0.0234666382701861,0.0534472534534895,0.0124987929668688
"wgEncodeBroadHistoneA549H3k27acEtoh02Pk.broadPeak",0.132151980817421,0.166847471569926,0.161930101008088,0.143724270114484,0.309991683939366,0.301732926256708,0.470099898568744,0.446098105533839,0.445876191384421,0.477577656039136,0.558680187346461,0.0522208349039207,0.52996624192039,1,0.015291143646445,0.0183039055849407,0.163638631883526,0.162809720877323,0.218292315542858,0.210616691343095,0.0924779355726397,0.0284325397783456,0.0684229954785491,0.0687934045368535,0.0738550318328366,0.0182738150793959,0.0200139172076536,0.0643109509225222,0.0161923164076929,0.0465379566493548,0.0453128232125643,0.00466088164869901,0.0616258814451021,0.0544458451161047,0.0226158397114766,0.00360166452353037,0.0401094619146425,0.0137869921068412,0.0260212534516617,0.0377807148640537,0.1922740814138,0.0384029808886574,0.0812163377937848,0.0281752769798457,0.0860142801465772,0.076615762066593,0.0391587409932501,0.0489229823173512,0.0183888451877732,0.142633281445197,0.0522114931477086,0.0391299835088386,0.0266570561302001,0.030831330520168,0.0201215562859794,0.0125551883031952,0.0536519395430517,0.0251617978921807,0.00987994912440885,0.055184238934255,0.0341554438724675,0.0517190570230939,0.0625504628148307,0.0623468899746581,0.0217292144347168,0.0492184999613821,0.011175263962317
"wgEncodeBroadHistoneA549H3k27me3Dex100nmPk.broadPeak",0.0479090863512184,0.0341770428859799,0.158160722615048,0.194941139722663,0.0465868494560444,0.0501490390817608,0.0317051128774736,0.042495828917848,0.025210537318314,0.0316790513413117,0.018353158910093,0.175294429494817,0.0204007743368318,0.015291143646445,1,0.769542930576632,0.0374138055170358,0.0470911621025233,0.0209119831029146,0.022465831040221,0.200295716297435,0.000594660459876875,0.00117866308264643,0.00245703227042268,0.0023137185708967,0.00443908249407166,0.0047519642943835,0.00229350463063755,0.000435032620947881,0.000829936668967414,0.00109878184218813,0.000233222924078372,0.003658314253697,0.0012545729234943,0.000524473040899009,0.000162221320043115,0.00154740107229929,0.000350961157418168,0.000659946139943927,0.000946331187245116,0.00612487767977206,0.00163614652585727,0.00134009994538,0.000448483557527314,0.00193272856572215,0.00163557583437606,0.00675056908500034,0.000864833617197305,0.000426970361267608,0.00334785484000643,0.00100788113455593,0.000617615860382393,0.00168113859183188,0.000994129678546345,0.000802527763576152,0.000627254166266079,0.00138007924882239,0.0005910962690955,0.000264589040974475,0.00800753090466543,0.000862132554105595,0.0117300578844052,0.00175306023096964,0.00177114027605733,0.00319825660910435,0.00201840751380897,0.00289323404309023
"wgEncodeBroadHistoneA549H3k27me3Etoh02Pk.broadPeak",0.0515072866132597,0.03721516863559,0.168287509785194,0.207720308165043,0.0537632554512117,0.0577701732507147,0.0348446761653749,0.0474110395293121,0.0284872738188253,0.03619865694709,0.021576347220908,0.190410212293618,0.0234455332162418,0.0183039055849407,0.769542930576632,1,0.04559452034235,0.0559272909742406,0.0250601047648774,0.0267261261757665,0.211853519010441,0.000659500474458106,0.00130424166639741,0.00262098412761414,0.00257914945950877,0.0044499265901311,0.00476124512493218,0.00254804425335673,0.000454069457689598,0.000920794653572013,0.00122087011640915,0.000255281528869876,0.0039355132671946,0.00131879057822083,0.000583653188224314,0.000155711190212604,0.00166730493716252,0.000378874117882028,0.000750051848873312,0.00115211950438988,0.00678604459343963,0.00172148829836824,0.00152478763420273,0.000527913314850987,0.00221199152492339,0.00187028220116,0.00680334661110527,0.000996126024973658,0.000464316212931754,0.00380346321707126,0.0011225514673938,0.000716909337549801,0.00170048440775011,0.00106835613507842,0.000859861713023485,0.00067605417422269,0.00151912792901995,0.00066707449831625,0.000289288078631983,0.00818127254195713,0.000956401466154701,0.0118421527657462,0.00195870700320845,0.00194934005041896,0.0032347859082827,0.00217600782261632,0.0028990464894262
"wgEncodeBroadHistoneA549H3k36me3Dex100nmPk.broadPeak",0.108905370296116,0.0891515972467847,0.0978533791518379,0.0985060094195527,0.297647932370505,0.307891068815807,0.159611908605712,0.184567073194845,0.129860221627714,0.164357315262719,0.146465240007593,0.113489733898972,0.160124371473802,0.163638631883526,0.0374138055170358,0.04559452034235,1,0.692664957587725,0.455569781512565,0.50434857115338,0.354159348068628,0.00502539129313934,0.0165228921025526,0.0139209571612678,0.0129235492218576,0.00631243284359046,0.00677190123462377,0.0107229727362435,0.00302408920951258,0.00893302435321774,0.00754596204996469,0.00113269491029108,0.0119798145522435,0.00973215115904121,0.00386061449758664,0.000746303162201722,0.00816738815911276,0.00249726789809935,0.00511007991669211,0.0070762308140822,0.0331207251955682,0.00753804596804448,0.0135412993901939,0.00614565332828077,0.01971685152984,0.0170145672488989,0.0115144216619951,0.00956024147542583,0.00349520898124514,0.0235784277775592,0.00995039379419039,0.00719063136639994,0.00478503598885419,0.00555995606629448,0.00366809865210428,0.0024088652334596,0.0100318385726045,0.00474105414422434,0.00172194682344008,0.0176094158841206,0.00653974974046063,0.0178288561507664,0.0110636758004223,0.0382033149073153,0.00601259299654272,0.00899631474615681,0.00392595068352595
"wgEncodeBroadHistoneA549H3k36me3Etoh02Pk.broadPeak",0.107778981702729,0.0880363451620082,0.110905253667497,0.111679743676778,0.309190537958885,0.323268788735317,0.160440200753224,0.186327265909336,0.128813751373276,0.16457449299304,0.146669726513232,0.118784378676892,0.159575317922199,0.162809720877323,0.0470911621025233,0.0559272909742406,0.692664957587725,1,0.438268661807311,0.491888780822654,0.380660206941146,0.00480551902564119,0.015393219574263,0.0133566406732022,0.0131479178112716,0.00661100669065813,0.00711897216831025,0.0109406985027518,0.00301170669240546,0.00866784523971958,0.00735605207203527,0.00109161886685837,0.012079218078384,0.00948539860928686,0.0035991738896059,0.000724093979974538,0.00808941201589036,0.00235147603563764,0.00502506801555424,0.0067407764371571,0.033639981690602,0.00741232221325593,0.012949877538879,0.0059920618945539,0.0193819232323983,0.0167144827586595,0.0118160334428918,0.00927477658787401,0.00342890125931808,0.0233033939854958,0.009615049460742,0.00690169776797376,0.00466954082616766,0.00546572102964719,0.00369555837695333,0.00246093948418086,0.00983691099168647,0.00451807646770346,0.00174008723195689,0.0171786148630271,0.00650096742538638,0.0185171267621519,0.0110384355372083,0.0339050117117725,0.00617599855024126,0.00884820438352896,0.00407621506838826
"wgEncodeBroadHistoneA549H3k79me2Dex100nmPk.broadPeak",0.106810538505215,0.0998001218879055,0.0718124994029363,0.0672743964084452,0.332829535599327,0.33883255692353,0.226756257012275,0.243389484553937,0.186083430211802,0.210508185991064,0.21021505143385,0.0616563555387875,0.218641994241335,0.218292315542858,0.0209119831029146,0.0250601047648774,0.455569781512565,0.438268661807311,1,0.747665225060509,0.309200406671223,0.00768667122356211,0.0239474905213392,0.0187355761926043,0.0234236239914456,0.00722765620488382,0.00770648439356803,0.0195006094992187,0.00542249787560192,0.0157888257697917,0.0101825449529865,0.00146107691683367,0.017213011021914,0.0162965338377656,0.00473762259580549,0.000894782955138151,0.010750739306527,0.00316224234696109,0.00782107946056636,0.00967739497515024,0.0552936773282552,0.0132710486564554,0.0186104037057738,0.00993958520472793,0.0345168252408433,0.0300398361967355,0.0131226534929543,0.0172001517584877,0.0062236648809251,0.0365611992334,0.0192873111158143,0.0111275928738933,0.00671236845995818,0.00872354909956417,0.00605284905808003,0.00398210692463077,0.01784348600445,0.00734141347001029,0.00303172584345258,0.0218064963526955,0.012152876229275,0.0214459921784831,0.0196554674666643,0.0513479810777255,0.00729535172026549,0.0169372908223579,0.00460490548596708
"wgEncodeBroadHistoneA549H3k79me2Etoh02Pk.broadPeak",0.108882120956409,0.0970612204013259,0.0752143302729231,0.0706096607912964,0.337886281184218,0.345970831160379,0.218503546108712,0.237085244727933,0.177215381209117,0.203016000556775,0.201662906904791,0.0664952045375733,0.212404149239521,0.210616691343095,0.022465831040221,0.0267261261757665,0.50434857115338,0.491888780822654,0.747665225060509,1,0.335465658630859,0.00723726929243933,0.0226055244092561,0.0179794128584571,0.0217584619820976,0.00721877018088685,0.00768985811926295,0.018179379981883,0.00500864480388047,0.0145722783529922,0.00980108403606793,0.00141239360718919,0.0165631586453364,0.0152055976063076,0.00448736461602742,0.000907978211110294,0.0103766572669732,0.00306428723152512,0.00733546803619412,0.00926041106867713,0.0520302273905445,0.0123046666794788,0.0176456833687124,0.00933272398516038,0.0320570866081432,0.027796281881936,0.0130437015517115,0.0158414236952383,0.00574317257165071,0.0346693868987873,0.0175535170861675,0.01045163448123,0.00638339057327865,0.00815298586146538,0.0056281512169633,0.00370084037428426,0.0165054289572915,0.00689645464034051,0.00281652945530545,0.0211995316508693,0.0111105686015361,0.0212621970227691,0.0182494269640347,0.0483628731638198,0.00718889569894856,0.0154558030733784,0.00455674363482215
"wgEncodeBroadHistoneA549H4k20me1Etoh02Pk.broadPeak",0.102150111569785,0.0798802617772467,0.112099314370832,0.125342204423071,0.218120622238659,0.231803377273823,0.117344294580015,0.139413374397061,0.0905132934039121,0.108685247543847,0.0940888649546149,0.109808892437604,0.102793600081482,0.0924779355726397,0.200295716297435,0.211853519010441,0.354159348068628,0.380660206941146,0.309200406671223,0.335465658630859,1,0.00302396775885003,0.0101127786129306,0.00781215078872545,0.0114466129329366,0.0077265349043178,0.00835254346901199,0.00915791860740003,0.00221134255074095,0.00625143617532776,0.00429744309605251,0.000665191268885863,0.00895619913331606,0.00627361033855523,0.00144222290267983,0.000351887626848767,0.00500223758719846,0.00106288264740267,0.00335826050683029,0.00405366403603028,0.0260238899567614,0.00648989754861044,0.0058727848987842,0.00473318371344258,0.0165580315756821,0.014076324439935,0.0117102176893869,0.00728247482749705,0.00239367639567096,0.0153529921711397,0.00719339895888933,0.00414913051285813,0.00340570568839906,0.00391910103993037,0.00292025102443245,0.00213319370334229,0.00761582768243781,0.00292655154041526,0.0013746624431351,0.01297478356181,0.00555868321659161,0.0214689147703986,0.0086936366749391,0.0281302945611374,0.00617146751741031,0.00762657770157017,0.0049082221219052
"wgEncodeHaibTfbsA549Atf3V0422111Etoh02PkRep1.broadPeak",0.0121228790479113,0.0210481741368886,0.00881560030835563,0.00741768611779026,0.00880200120439317,0.00823703914080669,0.0245673664384247,0.020487408000482,0.032044687956268,0.025365864682308,0.0308516730578639,0.00149492142599208,0.0280705811563378,0.0284325397783456,0.000594660459876875,0.000659500474458106,0.00502539129313934,0.00480551902564119,0.00768667122356211,0.00723726929243933,0.00302396775885003,1,0.241565742550362,0.163979394518378,0.1846829812308,0.0305993111970955,0.0316326036372251,0.162114527071271,0.156558521723936,0.323623910769486,0.257467235456442,0.0113568218124278,0.130404222840219,0.299079527060671,0.210967345496182,0.0679069715246435,0.135081743988007,0.130376156052751,0.157528810342795,0.285242109307502,0.122881652515409,0.251163192265835,0.225817300052352,0.216450703567552,0.107666053455202,0.119310206557597,0.0786532126296755,0.271006125639156,0.221041778049339,0.169948258472144,0.182248229916274,0.387834858368122,0.240499295031617,0.21466119788662,0.139243592779422,0.091734611146226,0.220707433074374,0.391662524940395,0.099235796370902,0.0648096072777285,0.0999643804489822,0.0269375167612406,0.193983100456355,0.0239492226383484,0.0646795522295036,0.0620909602932642,0.0228457454504061
"wgEncodeHaibTfbsA549Bcl3V0422111Etoh02PkRep1.broadPeak",0.0279686635743439,0.0487663867605398,0.0177177242274536,0.0149538191110489,0.0254051089567517,0.0241650978088114,0.0575247729319884,0.0489638875850113,0.0723610426401675,0.0586676548466715,0.0723157227989207,0.00381981283206669,0.0665465200576335,0.0684229954785491,0.00117866308264643,0.00130424166639741,0.0165228921025526,0.015393219574263,0.0239474905213392,0.0226055244092561,0.0101127786129306,0.241565742550362,1,0.23218617483768,0.198501449900414,0.0282015743590536,0.0300894652442495,0.172829821128254,0.111723732991067,0.300035689242968,0.230217485136285,0.0121533176429044,0.158414549887777,0.271338264495568,0.195235404086281,0.0337780811145078,0.142229347522776,0.0910240635038803,0.123340910931294,0.259187795912763,0.224779788376783,0.232613546745103,0.34258970969564,0.241001470393781,0.193906456370229,0.204452585505119,0.0863666887626088,0.281788847242735,0.139394846429035,0.294509772172217,0.192122861230513,0.347460847639255,0.180938997340474,0.159290019724132,0.0942254815192586,0.0607094460361727,0.20518213215982,0.234466848756188,0.0577394919668111,0.09439258804574,0.0943711067180524,0.0412341299954208,0.195151754673067,0.138861376704425,0.0548678251613735,0.0825941073961994,0.0208718574034083
"wgEncodeHaibTfbsA549Cebpbsc150V0422111PkRep1.broadPeak",0.0242860869360747,0.0372983724466675,0.0217356410789129,0.0186681753198842,0.0312348047334591,0.0295685459354194,0.0642829342868344,0.0545943375738374,0.074461985189,0.0628050337084525,0.0695640686925305,0.00571939276646094,0.0644796654206823,0.0687934045368535,0.00245703227042268,0.00262098412761414,0.0139209571612678,0.0133566406732022,0.0187355761926043,0.0179794128584571,0.00781215078872545,0.163979394518378,0.23218617483768,1,0.112292732573978,0.0296080386513123,0.0317098139160062,0.0953006466096326,0.0485048610810403,0.1387421865749,0.235092085321249,0.0177005553847424,0.140901804224873,0.169366563764903,0.169284723361064,0.0280286124247398,0.145565448200224,0.0853450351494595,0.101573949602014,0.19371152983473,0.180541099945182,0.108163241093106,0.315251081500828,0.0945378413541954,0.0653178257704969,0.0681496063193389,0.0866949331239279,0.128868241678917,0.0663162818594237,0.256053956832816,0.0807590431807806,0.20704208981163,0.153016513141822,0.114733248875815,0.0624620486459427,0.0364634891412627,0.105549109533883,0.138433180127401,0.0384473463102542,0.26460030164244,0.0486755672619278,0.036932011412149,0.121951799455499,0.0290277460056109,0.0536993366694327,0.0551129735638483,0.0193757874694241
"wgEncodeHaibTfbsA549Creb1sc240V0416102Dex100nmPkRep1.broadPeak",0.0358436040887867,0.0593187924555107,0.0256039910692751,0.0207019003758602,0.0190994693957261,0.0192175443698487,0.0679320151990159,0.057341274504947,0.0884019469584564,0.0702962596749484,0.0858005743623419,0.00209407440611231,0.0778799890843792,0.0738550318328366,0.0023137185708967,0.00257914945950877,0.0129235492218576,0.0131479178112716,0.0234236239914456,0.0217584619820976,0.0114466129329366,0.1846829812308,0.198501449900414,0.112292732573978,1,0.0902344773280714,0.0914399203803185,0.364077877915829,0.143290632129765,0.344005571908797,0.136386533850249,0.0159074814244991,0.16775216784377,0.291992783738569,0.0695241004993423,0.0282431498292957,0.118265171316518,0.0729593420133568,0.16562359318471,0.150061334779629,0.327114340754771,0.271793529961516,0.156451164556046,0.202217641854175,0.409913953265749,0.411513446548166,0.110962573387082,0.313559441749471,0.174432694112761,0.333553849034584,0.361905225360979,0.232572991796112,0.109678110814046,0.191687008341635,0.135536428186212,0.0920342287877779,0.355549838345806,0.175799262205517,0.0826538609609479,0.0649618239947453,0.194318158083836,0.09009588672974,0.393034246313759,0.0472043351682197,0.109256752810086,0.13276211121552,0.0583331804145061
"wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmPkRep1.broadPeak",0.0715148507670366,0.103045932127323,0.0121024962916251,0.0101072950037783,0.0132782563179379,0.0141142301147562,0.0245124224575085,0.023375841935165,0.0236923798453024,0.0218062074970785,0.0251740680094828,0.00243413063202766,0.0208678564448377,0.0182738150793959,0.00443908249407166,0.0044499265901311,0.00631243284359046,0.00661100669065813,0.00722765620488382,0.00721877018088685,0.0077265349043178,0.0305993111970955,0.0282015743590536,0.0296080386513123,0.0902344773280714,1,0.636284724033155,0.0470615570701276,0.0223751120503437,0.0373420442011334,0.0276940291865151,0.00147670483824344,0.0441169820526967,0.0324852374149918,0.00557251521844283,0.00341715246743222,0.0199403008818807,0.00572385432099514,0.0152716544880015,0.017568295523783,0.063009378916626,0.0383033424614628,0.0209047394256108,0.018703894783435,0.0410477852553313,0.0424682781370266,0.418263038058117,0.0488124289339935,0.0192303965346745,0.0545541126966494,0.03059994309927,0.0314212009721509,0.0196301070513173,0.0535454658164006,0.0323225455441499,0.0190064086272453,0.0755781010424566,0.0236228441060324,0.0165290933911766,0.0292740669777107,0.0378827789722011,0.305227024515154,0.0615790114511496,0.0124182545574035,0.497504759311632,0.0231301607112764,0.300728414302011
"wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02PkRep1.broadPeak",0.0777852244811571,0.111253806219714,0.0134404311501244,0.011182396111479,0.014831573383755,0.0157346294404331,0.0274386160828727,0.0262273202541036,0.0261949731485384,0.024130086872913,0.0280767183342231,0.0024954462849152,0.0229105839313595,0.0200139172076536,0.0047519642943835,0.00476124512493218,0.00677190123462377,0.00711897216831025,0.00770648439356803,0.00768985811926295,0.00835254346901199,0.0316326036372251,0.0300894652442495,0.0317098139160062,0.0914399203803185,0.636284724033155,1,0.0500115328544524,0.022635205317162,0.03860492070205,0.0269473424205599,0.00122214764963551,0.0454899452690039,0.0335492492452645,0.00525660229900029,0.00337848798631912,0.0185363857688738,0.00467624600173061,0.0139066864142035,0.0173040080991954,0.0698823743893126,0.0394584304594018,0.0217444903020477,0.0190169942489764,0.0412531542254931,0.0420934395141183,0.486671144976778,0.0496535248667073,0.0183761055943678,0.0586091662864741,0.0306710238034641,0.0317075839276599,0.0200756644945608,0.0529627851605405,0.0314672045807085,0.0191871245507683,0.0749336508212252,0.0236347037356937,0.0161967504504449,0.0296988547327528,0.0403383839600334,0.360100942959566,0.0622798111908583,0.0129084575111348,0.488029458553305,0.027244975021541,0.275033687150175
"wgEncodeHaibTfbsA549E2f6V0422111PkRep1.broadPeak",0.0287746527384529,0.0495886754038737,0.0233589969829746,0.0192738162512947,0.0163131752993561,0.0166882836100711,0.0600325038724637,0.0500502113607056,0.079395777309569,0.0624790440935295,0.0760838669207359,0.00208043335063547,0.0682165665965833,0.0643109509225222,0.00229350463063755,0.00254804425335673,0.0107229727362435,0.0109406985027518,0.0195006094992187,0.018179379981883,0.00915791860740003,0.162114527071271,0.172829821128254,0.0953006466096326,0.364077877915829,0.0470615570701276,0.0500115328544524,1,0.126718208095741,0.295228377256539,0.101848714160349,0.00315109184184904,0.124369067628112,0.248334450482635,0.0498233392334623,0.0145541677874533,0.0585837444788361,0.0264339110245021,0.0877240016410004,0.108039314546626,0.316276243016821,0.24952777790487,0.1350099987185,0.177642249895783,0.316080493934961,0.311496860193915,0.075985587545068,0.275808112207456,0.146035871013236,0.261442025717714,0.341292293184604,0.200365527339068,0.0968216170567312,0.15489161421711,0.132967129457292,0.0976912766814881,0.29228076970648,0.146635055731077,0.0845099815385096,0.0465523412819666,0.231823448748494,0.0674341869928847,0.427384020554758,0.0330022800266132,0.0616469793474547,0.140230736576828,0.0347901109345828
