"filename","size"
"wgEncodeHaibTfbsA549GrPcr2xDex100nmPkRep1.broadPeak.csv",5992745
"wgEncodeHaibTfbsA549JundV0416102Etoh02PkRep1.broadPeak.csv",7627405
"wgEncodeHaibTfbsA549MaxV0422111PkRep1.broadPeak.csv",38982262
"wgEncodeHaibTfbsA549NrsfV0422111Etoh02PkRep1.broadPeak.csv",8239236
"wgEncodeHaibTfbsA549P300V0422111Etoh02PkRep1.broadPeak.csv",14550192
"wgEncodeHaibTfbsA549Pbx3V0422111PkRep1.broadPeak.csv",5475800
"wgEncodeHaibTfbsA549Pol2Pcr2xDex100nmPkRep1.broadPeak.csv",19189381
"wgEncodeHaibTfbsA549Pol2Pcr2xEtoh02PkRep1.broadPeak.csv",16638793
"wgEncodeHaibTfbsA549Rad21V0422111PkRep1.broadPeak.csv",20751145
"wgEncodeHaibTfbsA549Sin3ak20V0422111Etoh02PkRep1.broadPeak.csv",9098346
"wgEncodeHaibTfbsA549Six5V0422111Etoh02PkRep1.broadPeak.csv",3482035
"wgEncodeHaibTfbsA549Sp1V0422111Etoh02PkRep1.broadPeak.csv",27945982
"wgEncodeHaibTfbsA549Taf1V0422111Etoh02PkRep1.broadPeak.csv",9456256
"wgEncodeHaibTfbsA549Tcf12V0422111Etoh02PkRep1.broadPeak.csv",6988108
"wgEncodeHaibTfbsA549Tead4sc101184V0422111PkRep1.broadPeak.csv",6861268
"wgEncodeHaibTfbsA549Usf1Pcr1xDex100nmPkRep1.broadPeak.csv",7050444
"wgEncodeHaibTfbsA549Usf1Pcr1xEtoh02PkRep1.broadPeak.csv",4889762
"wgEncodeHaibTfbsA549Usf1V0422111Etoh02PkRep1.broadPeak.csv",3096592
"wgEncodeHaibTfbsA549Yy1cV0422111Etoh02PkRep1.broadPeak.csv",10751656
"wgEncodeHaibTfbsA549Zbtb33V0422111Etoh02PkRep1.broadPeak.csv",4509296
"wgEncodeSydhTfbsA549Bhlhe40IggrabPk.narrowPeak.csv",1930566
"wgEncodeSydhTfbsA549CebpbIggrabPk.narrowPeak.csv",30077342
"wgEncodeSydhTfbsA549CmycIggrabPk.narrowPeak.csv",6608454
"wgEncodeSydhTfbsA549CtcfbIggrabPk.narrowPeak.csv",33363966
"wgEncodeSydhTfbsA549MaxIggrabPk.narrowPeak.csv",11990257
"wgEncodeSydhTfbsA549Pol2s2IggrabPk.narrowPeak.csv",24870542
"wgEncodeSydhTfbsA549Rad21IggrabPk.narrowPeak.csv",10308558
"wgEncodeUwHistoneA549H3k04me3StdPkRep1.narrowPeak.csv",10229000
"wgEncodeUwTfbsA549CtcfStdPkRep1.narrowPeak.csv",7716200
