"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Gm12878/wgEncodeSydhTfbsGm12878Elk112771IggmusPk.narrowPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Gm12878/wgEncodeSydhTfbsGm12878Spt20StdPk.narrowPeak.csv"
"jaccard_index","0.0381102945899077"
"pi_score","32.2575102480756"
"p_value","0.5"
"percentage_A","0.0454348134297629"
"percentage_B","0.191201854855696"
"Min.","0.000818911411393858"
"1st Qu.","0.000818911411393858"
"Median","0.000818911411393858"
"Mean","0.000818911411393858"
"3rd Qu.","0.000818911411393858"
"Max.","0.000818911411393858"
