"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Gm12878/wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Gm12878/wgEncodeSydhTfbsGm12878Yy1StdPk.narrowPeak.csv"
"jaccard_index","0.0124269611612927"
"pi_score","1210.20403853369"
"p_value","0.5"
"percentage_A","0.0130844645921391"
"percentage_B","0.198267804714995"
"Min.","7.1175709364799e-06"
"1st Qu.","7.1175709364799e-06"
"Median","7.1175709364799e-06"
"Mean","7.1175709364799e-06"
"3rd Qu.","7.1175709364799e-06"
"Max.","7.1175709364799e-06"
