"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Gm12878/wgEncodeHaibTfbsGm12878Elf1sc631V0416101PkRep1.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Gm12878/wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep1.broadPeak.csv"
"jaccard_index","0.27523190643169"
"pi_score","72.0764192553587"
"p_value","0.5"
"percentage_A","0.597688992411094"
"percentage_B","0.337816298016411"
"Min.","0.00264686040058907"
"1st Qu.","0.00264686040058907"
"Median","0.00264686040058907"
"Mean","0.00264686040058907"
"3rd Qu.","0.00264686040058907"
"Max.","0.00264686040058907"
