"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Gm12878/wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep1.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Gm12878/wgEncodeHaibTfbsGm12878Bcl11aPcr1xPkRep1.broadPeak.csv"
"jaccard_index","0.00493892862971546"
"pi_score","66.0672153223636"
"p_value","0.5"
"percentage_A","0.0830171016950575"
"percentage_B","0.00522391391114552"
"Min.","5.18169933146138e-05"
"1st Qu.","5.18169933146138e-05"
"Median","5.18169933146138e-05"
"Mean","5.18169933146138e-05"
"3rd Qu.","5.18169933146138e-05"
"Max.","5.18169933146138e-05"
