"","bed1","bed2","jaccard","distance"
"1","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak",1,"0"
"2","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7CtcfcV0422111PkRep1.broadPeak",0.0350631691617077,"0.964936830838292"
"3","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Egr1V0422111PkRep1.broadPeak",0.0378683065769769,"0.962131693423023"
"4","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Elf1V0422111PkRep1.broadPeak",0.0703525863064251,"0.929647413693575"
"5","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Fosl2V0422111PkRep1.broadPeak",0.119390046390534,"0.880609953609466"
"6","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Foxm1sc502V0422111PkRep1.broadPeak",0.0861138802991539,"0.913886119700846"
"7","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7GabpV0422111PkRep1.broadPeak",0.0687602113483447,"0.931239788651655"
"8","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Gata3V0422111PkRep1.broadPeak",0.14635450627228,"0.85364549372772"
"9","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Hdac2sc6296V0422111PkRep1.broadPeak",0.134832575619017,"0.865167424380983"
"10","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7JundV0422111PkRep1.broadPeak",0.0708151243450862,"0.929184875654914"
"11","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7MaxV0422111PkRep1.broadPeak",0.103604139869227,"0.896395860130773"
"12","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Nr2f2sc271940V0422111PkRep1.broadPeak",0.139961123153101,"0.860038876846899"
"13","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7NrsfV0422111PkRep1.broadPeak",0.0152050574658475,"0.984794942534152"
"14","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7P300V0422111PkRep1.broadPeak",0.0951172090379182,"0.904882790962082"
"15","wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsMcf7Pmlsc71910V0422111PkRep1.broadPeak",0.0183738922530084,"0.981626107746992"
