"","bed1","bed2","jaccard","distance"
"1","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak",1,"0"
"2","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562Cbx2Pk.broadPeak",0.17173368365143,"0.82826631634857"
"3","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562Cbx3sc101004Pk.broadPeak",0.355080608591712,"0.644919391408288"
"4","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562Cbx8Pk.broadPeak",0.15244191086841,"0.84755808913159"
"5","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562Chd1a301218aStdPk.broadPeak",0.22743952330208,"0.77256047669792"
"6","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562Chd4mi2Pk.broadPeak",0.268999897072309,"0.731000102927691"
"7","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562Chd7a301223a1Pk.broadPeak",0.344972862164334,"0.655027137835666"
"8","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562CtcfStdPk.broadPeak",0.0753578537802982,"0.924642146219702"
"9","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562Ezh239875StdPk.broadPeak",0.363663158551163,"0.636336841448837"
"10","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H2azStdPk.broadPeak",0.178169067485941,"0.821830932514059"
"11","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k27acStdPk.broadPeak",0.089934102919096,"0.910065897080904"
"12","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k27me3StdPk.broadPeak",0.248366868402484,"0.751633131597516"
"13","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k36me3StdPk.broadPeak",0.222215183171814,"0.777784816828186"
"14","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k4me1StdPk.broadPeak",0.178345570091828,"0.821654429908172"
"15","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k4me2StdPk.broadPeak",0.0767789838877604,"0.92322101611224"
"16","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k4me3StdPk.broadPeak",0.0867626168462145,"0.913237383153785"
"17","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k79me2StdPk.broadPeak",0.134321148704178,"0.865678851295822"
"18","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k9acStdPk.broadPeak",0.112340548746046,"0.887659451253954"
"19","wgEncodeBroadHistoneK562Cbpsc369Pk.broadPeak","wgEncodeBroadHistoneK562H3k9me1StdPk.broadPeak",0.337729324652826,"0.662270675347174"
