"","bed1","bed2","jaccard","distance"
"1","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak",1,"0"
"2","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak",0.104221028689729,"0.895778971310271"
"3","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH2azPk.broadPeak",0.0822127763079364,"0.917787223692064"
"4","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k09me3Pk.broadPeak",0.0204093197056885,"0.979590680294312"
"5","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k27acStdPk.broadPeak",0.132038134270115,"0.867961865729885"
"6","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k27me3StdPk.broadPeak",0.0652510411533128,"0.934748958846687"
"7","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k36me3StdPk.broadPeak",0.094315049940517,"0.905684950059483"
"8","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k4me1StdPk.broadPeak",0.124535300016262,"0.875464699983738"
"9","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k4me2StdPk.broadPeak",0.136369127474584,"0.863630872525416"
"10","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k4me3StdPk.broadPeak",0.118169102662289,"0.881830897337711"
"11","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k79me2Pk.broadPeak",0.0970678650268917,"0.902932134973108"
"12","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH3k9acStdPk.broadPeak",0.124783053170021,"0.875216946829979"
"13","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeBroadHistoneNhlfH4k20me1StdPk.broadPeak",0.0668099221682518,"0.933190077831748"
"14","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeUwHistoneNhlfH3k04me3StdPkRep1.narrowPeak",0.0237574054615596,"0.97624259453844"
"15","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeUwTfbsNhlfCtcfStdHotspotsRep1.broadPeak",0.165215837774768,"0.834784162225232"
"16","wgEncodeBroadHistoneNhlfCtcfStdPk.broadPeak","wgEncodeUwTfbsNhlfCtcfStdPkRep1.narrowPeak",0.0515954025283609,"0.948404597471639"
"17","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak",1,"0"
"18","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH2azPk.broadPeak",0.172905907860861,"0.827094092139139"
"19","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k09me3Pk.broadPeak",0.0830530118319565,"0.916946988168044"
"20","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k27acStdPk.broadPeak",0.0948815008652575,"0.905118499134743"
"21","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k27me3StdPk.broadPeak",0.45272085087564,"0.54727914912436"
"22","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k36me3StdPk.broadPeak",0.134616798320733,"0.865383201679267"
"23","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k4me1StdPk.broadPeak",0.168859304609711,"0.831140695390289"
"24","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k4me2StdPk.broadPeak",0.120435058790258,"0.879564941209742"
"25","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k4me3StdPk.broadPeak",0.103359275506031,"0.896640724493969"
"26","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k79me2Pk.broadPeak",0.0989636404691953,"0.901036359530805"
"27","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH3k9acStdPk.broadPeak",0.113351051912719,"0.886648948087281"
"28","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeBroadHistoneNhlfH4k20me1StdPk.broadPeak",0.248738592311972,"0.751261407688028"
"29","wgEncodeBroadHistoneNhlfEzh239875Pk.broadPeak","wgEncodeUwHistoneNhlfH3k04me3StdPkRep1.narrowPeak",0.00779402250611908,"0.992205977493881"
