"filename","size"
"wgEncodeBroadHistoneOsteoblCtcfStdPk.broadPeak.csv",78129707
"wgEncodeBroadHistoneOsteoblH2azStdPk.broadPeak.csv",494596667
"wgEncodeBroadHistoneOsteoblH3k27acStdPk.broadPeak.csv",336783093
"wgEncodeBroadHistoneOsteoblH3k36me3StdPk.broadPeak.csv",521325633
"wgEncodeBroadHistoneOsteoblH3k4me1StdPk.broadPeak.csv",333425219
"wgEncodeBroadHistoneOsteoblH3k4me2StdPk.broadPeak.csv",217106709
"wgEncodeBroadHistoneOsteoblH3k9me3StdPk.broadPeak.csv",873455527
"wgEncodeBroadHistoneOsteoH3k04me3Pk.broadPeak.csv",139407951
"wgEncodeBroadHistoneOsteoH3k27me3Pk.broadPeak.csv",688777133
"wgEncodeBroadHistoneOsteoH3k79me2Pk.broadPeak.csv",461895037
"wgEncodeBroadHistoneOsteoH4k20me1Pk.broadPeak.csv",598835037
"wgEncodeBroadHistoneOsteoP300kat3bPk.broadPeak.csv",579066873
