"","bed1","bed2","jaccard","distance"
"1","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak",1,"0"
"2","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak",0.0810741573210693,"0.918925842678931"
"3","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak",0.101163888936396,"0.898836111063604"
"4","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak",0.117395339164802,"0.882604660835198"
"5","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak",0.121799047640086,"0.878200952359914"
"6","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak",0.109964296108925,"0.890035703891075"
"7","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak",0.0122546135341865,"0.987745386465813"
"8","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak",0.0765906216733556,"0.923409378326644"
"9","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",0.0497983441128137,"0.950201655887186"
"10","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.0425821496864216,"0.957417850313578"
"11","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.0633077163975599,"0.93669228360244"
"12","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.0560878917744796,"0.94391210822552"
"13","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.0338881810821689,"0.966111818917831"
"14","wgEncodeBroadHistoneMonocd14ro1746CtcfPk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.0142378772390229,"0.985762122760977"
"15","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak",1,"0"
"16","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak",0.201194592355355,"0.798805407644645"
"17","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak",0.190153621246482,"0.809846378753518"
"18","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak",0.178746536236824,"0.821253463763176"
"19","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak",0.158785359040997,"0.841214640959003"
"20","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak",0.0248971759056975,"0.975102824094302"
"21","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak",0.132885892747244,"0.867114107252756"
"22","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",0.105916244505748,"0.894083755494252"
"23","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.0445023971640732,"0.955497602835927"
"24","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.0787528646984231,"0.921247135301577"
"25","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.0489577111451029,"0.951042288854897"
"26","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.021062715837992,"0.978937284162008"
"27","wgEncodeBroadHistoneMonocd14ro1746H2azPk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.0103984514590417,"0.989601548540958"
"28","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak",1,"0"
"29","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak",0.409876538981883,"0.590123461018117"
"30","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak",0.370049068977931,"0.629950931022069"
"31","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak",0.263519763224015,"0.736480236775985"
"32","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak",0.0143429290300145,"0.985657070969985"
"33","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak",0.352752851022986,"0.647247148977014"
"34","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",0.0608918552736208,"0.939108144726379"
"35","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.13508319082151,"0.86491680917849"
"36","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.248314295221216,"0.751685704778784"
"37","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.191329667539801,"0.808670332460199"
"38","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.0297064889813448,"0.970293511018655"
"39","wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.0127318579501747,"0.987268142049825"
"40","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak",1,"0"
"41","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak",0.496550614069999,"0.503449385930001"
"42","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak",0.272366818594904,"0.727633181405096"
"43","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak",0.019234965059265,"0.980765034940735"
"44","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak",0.262243592136646,"0.737756407863354"
"45","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",0.0616164426977732,"0.938383557302227"
"46","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.0970315062071576,"0.902968493792842"
"47","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.192332803128649,"0.807667196871351"
"48","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.140962876687947,"0.859037123312053"
"49","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.0512014784464978,"0.948798521553502"
"50","wgEncodeBroadHistoneMonocd14ro1746H3k04me2Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.0201352114481701,"0.97986478855183"
"51","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak",1,"0"
"52","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak",0.278403148000562,"0.721596851999438"
"53","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak",0.0284169773842656,"0.971583022615734"
"54","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak",0.248403078473323,"0.751596921526677"
"55","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",0.0452867163808761,"0.954713283619124"
"56","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.0913402291638013,"0.908659770836199"
"57","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.180545380316631,"0.819454619683369"
"58","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.124966738738723,"0.875033261261277"
"59","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.0614844221757817,"0.938515577824218"
"60","wgEncodeBroadHistoneMonocd14ro1746H3k04me3Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.0168625304734773,"0.983137469526523"
"61","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak",1,"0"
"62","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak",0.00903776413075848,"0.990962235869241"
"63","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak",0.246187058698586,"0.753812941301414"
"64","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",0.0618874064875386,"0.938112593512461"
"65","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.131958106476201,"0.868041893523799"
"66","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.199186109814948,"0.800813890185052"
"67","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.162496208599934,"0.837503791400066"
"68","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.0405181424523552,"0.959481857547645"
"69","wgEncodeBroadHistoneMonocd14ro1746H3k09acPk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.00886698118498902,"0.991133018815011"
"70","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak",1,"0"
"71","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak",0.00979423629432586,"0.990205763705674"
"72","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",0.0584903025987766,"0.941509697401223"
"73","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.0235947437395506,"0.976405256260449"
"74","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.0115604042106065,"0.988439595789393"
"75","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.0133217177830366,"0.986678282216963"
"76","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.00102734345720687,"0.998972656542793"
"77","wgEncodeBroadHistoneMonocd14ro1746H3k09me3Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.00861078797818843,"0.991389212021812"
"78","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak",1,"0"
"79","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",0.0270301291145804,"0.97296987088542"
"80","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.363439792931281,"0.636560207068719"
"81","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.422828181151502,"0.577171818848498"
"82","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.377858512246034,"0.622141487753966"
"83","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.0213188248627652,"0.978681175137235"
"84","wgEncodeBroadHistoneMonocd14ro1746H3k27acPk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.00155848537910828,"0.998441514620892"
"85","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak",1,"0"
"86","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",0.0242768568566836,"0.975723143143316"
"87","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.0208289381675877,"0.979171061832412"
"88","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.0333014344055771,"0.966698565594423"
"89","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.00489530581307084,"0.995104694186929"
"90","wgEncodeBroadHistoneMonocd14ro1746H3k27me3Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.031243538455459,"0.968756461544541"
"91","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak",1,"0"
"92","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",0.381440574765239,"0.618559425234761"
"93","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.447646868951567,"0.552353131048433"
"94","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.00669027397472566,"0.993309726025274"
"95","wgEncodeBroadHistoneMonocd14ro1746H3k36me3Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.00152451804313402,"0.998475481956866"
"96","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak",1,"0"
"97","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",0.543053411949359,"0.456946588050641"
"98","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.0169818355623989,"0.983018164437601"
"99","wgEncodeBroadHistoneMonocd14ro1746H3k79me2Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.00155702731242637,"0.998442972687574"
"100","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak",1,"0"
"101","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",0.0117095608676271,"0.988290439132373"
"102","wgEncodeBroadHistoneMonocd14ro1746H4k20me1Pk.broadPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.00367045316378234,"0.996329546836218"
"103","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak",1,"0"
"104","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",0.0121614035480357,"0.987838596451964"
"105","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak",1,"0"
