"filename","size"
"wgEncodeBroadHistoneNhdfadCtcfStdPk.broadPeak.csv",98110525
"wgEncodeBroadHistoneNhdfadEzh239875Pk.broadPeak.csv",435025239
"wgEncodeBroadHistoneNhdfadH2azPk.broadPeak.csv",454532191
"wgEncodeBroadHistoneNhdfadH3k04me1Pk.broadPeak.csv",377999276
"wgEncodeBroadHistoneNhdfadH3k09me3Pk.broadPeak.csv",834481099
"wgEncodeBroadHistoneNhdfadH3k27acStdPk.broadPeak.csv",353854721
"wgEncodeBroadHistoneNhdfadH3k27me3StdPk.broadPeak.csv",695247268
"wgEncodeBroadHistoneNhdfadH3k36me3StdPk.broadPeak.csv",611417757
"wgEncodeBroadHistoneNhdfadH3k4me2StdPk.broadPeak.csv",228391407
"wgEncodeBroadHistoneNhdfadH3k4me3StdPk.broadPeak.csv",192471064
"wgEncodeBroadHistoneNhdfadH3k79me2Pk.broadPeak.csv",354003464
"wgEncodeBroadHistoneNhdfadH3k9acStdPk.broadPeak.csv",251004800
"wgEncodeBroadHistoneNhdfadH4k20me1Pk.broadPeak.csv",499002143
