"filename","size"
"wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep1.broadPeak.csv",13088795
"wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep1.broadPeak.csv",10473347
"wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep1.broadPeak.csv",421556
"wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep1.broadPeak.csv",16143823
"wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep1.broadPeak.csv",15460896
"wgEncodeHaibTfbsGm12878Nficsc81335V0422111PkRep1.broadPeak.csv",35549070
"wgEncodeHaibTfbsGm12878NrsfPcr1xPkRep1.broadPeak.csv",3479127
"wgEncodeHaibTfbsGm12878NrsfPcr2xPkRep1.broadPeak.csv",1479006
"wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1.broadPeak.csv",8771431
"wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep1.broadPeak.csv",20490912
"wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep1.broadPeak.csv",6051886
"wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep1.broadPeak.csv",4525037
"wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep1.broadPeak.csv",7259835
"wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1.broadPeak.csv",41273489
"wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1.broadPeak.csv",30331694
"wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1.broadPeak.csv",7117219
"wgEncodeHaibTfbsGm12878Pu1Pcr1xPkRep1.broadPeak.csv",6139441
"wgEncodeHaibTfbsGm12878Rad21V0416101PkRep1.broadPeak.csv",8789022
"wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep1.broadPeak.csv",52757104
"wgEncodeHaibTfbsGm12878RxraPcr1xPkRep1.broadPeak.csv",2992786
"wgEncodeHaibTfbsGm12878Six5Pcr1xPkRep1.broadPeak.csv",1834126
"wgEncodeHaibTfbsGm12878Sp1Pcr1xPkRep1.broadPeak.csv",14637166
"wgEncodeHaibTfbsGm12878SrfPcr2xPkRep1.broadPeak.csv",692606
"wgEncodeHaibTfbsGm12878SrfV0416101PkRep1.broadPeak.csv",2065728
"wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep1.broadPeak.csv",11173342
"wgEncodeHaibTfbsGm12878Taf1Pcr1xPkRep1.broadPeak.csv",4005297
"wgEncodeHaibTfbsGm12878Tcf12Pcr1xPkRep1.broadPeak.csv",13791466
"wgEncodeHaibTfbsGm12878Tcf3Pcr1xPkRep1.broadPeak.csv",17723159
"wgEncodeHaibTfbsGm12878Usf1Pcr2xPkRep1.broadPeak.csv",1959092
"wgEncodeHaibTfbsGm12878Yy1sc281Pcr1xPkRep1.broadPeak.csv",20174940
"wgEncodeHaibTfbsGm12878Zbtb33Pcr1xPkRep1.broadPeak.csv",6033487
"wgEncodeHaibTfbsGm12878Zeb1sc25388V0416102PkRep1.broadPeak.csv",1323273
"wgEncodeSydhTfbsGm12878Bhlhe40cIggmusPk.narrowPeak.csv",28042779
"wgEncodeSydhTfbsGm12878Brca1a300IggmusPk.narrowPeak.csv",3833158
"wgEncodeSydhTfbsGm12878Cdpsc6327IggmusPk.narrowPeak.csv",13197610
"wgEncodeSydhTfbsGm12878CfosStdPk.narrowPeak.csv",573182
"wgEncodeSydhTfbsGm12878Chd1a301218aIggmusPk.narrowPeak.csv",18161572
"wgEncodeSydhTfbsGm12878Chd2ab68301IggmusPk.narrowPeak.csv",22824344
"wgEncodeSydhTfbsGm12878Corestsc30189IggmusPk.narrowPeak.csv",20423114
"wgEncodeSydhTfbsGm12878Ctcfsc15914c20StdPk.narrowPeak.csv",27383306
"wgEncodeSydhTfbsGm12878E2f4IggmusPk.narrowPeak.csv",2764110
"wgEncodeSydhTfbsGm12878Ebf1sc137065StdPk.narrowPeak.csv",37444554
"wgEncodeSydhTfbsGm12878Elk112771IggmusPk.narrowPeak.csv",10029842
"wgEncodeSydhTfbsGm12878ErraIggrabPk.narrowPeak.csv",2893357
"wgEncodeSydhTfbsGm12878Gcn5StdPk.narrowPeak.csv",1227625
"wgEncodeSydhTfbsGm12878Ikzf1iknuclaStdPk.narrowPeak.csv",14060026
"wgEncodeSydhTfbsGm12878Irf3IggmusPk.narrowPeak.csv",2826949
"wgEncodeSydhTfbsGm12878JundIggrabPk.narrowPeak.csv",2532942
"wgEncodeSydhTfbsGm12878JundStdPk.narrowPeak.csv",501540
"wgEncodeSydhTfbsGm12878MafkIggmusPk.narrowPeak.csv",2243187
"wgEncodeSydhTfbsGm12878MaxIggmusPk.narrowPeak.csv",21722934
"wgEncodeSydhTfbsGm12878Mazab85725IggmusPk.narrowPeak.csv",25528469
"wgEncodeSydhTfbsGm12878Mxi1IggmusPk.narrowPeak.csv",27425889
"wgEncodeSydhTfbsGm12878Nfe2sc22827StdPk.narrowPeak.csv",1988875
"wgEncodeSydhTfbsGm12878NfkbTnfaIggrabPk.narrowPeak.csv",5581526
"wgEncodeSydhTfbsGm12878NfyaIggmusPk.narrowPeak.csv",2824032
"wgEncodeSydhTfbsGm12878NfybIggmusPk.narrowPeak.csv",10802485
"wgEncodeSydhTfbsGm12878Nrf1IggmusPk.narrowPeak.csv",8250885
"wgEncodeSydhTfbsGm12878P300bStdPk.narrowPeak.csv",23697951
"wgEncodeSydhTfbsGm12878P300IggmusPk.narrowPeak.csv",20025391
"wgEncodeSydhTfbsGm12878P300sc584IggmusPk.narrowPeak.csv",13157146
"wgEncodeSydhTfbsGm12878Pol2IggmusPk.narrowPeak.csv",29351907
"wgEncodeSydhTfbsGm12878Pol2s2IggmusPk.narrowPeak.csv",43934266
"wgEncodeSydhTfbsGm12878Pol2StdPk.narrowPeak.csv",6727793
"wgEncodeSydhTfbsGm12878Pol3StdPk.narrowPeak.csv",64371
"wgEncodeSydhTfbsGm12878Rad21IggrabPk.narrowPeak.csv",10530880
"wgEncodeSydhTfbsGm12878Rfx5200401194IggmusPk.narrowPeak.csv",8435314
"wgEncodeSydhTfbsGm12878Sin3anb6001263IggmusPk.narrowPeak.csv",10787615
"wgEncodeSydhTfbsGm12878Smc3ab9263IggmusPk.narrowPeak.csv",23735299
"wgEncodeSydhTfbsGm12878Spt20StdPk.narrowPeak.csv",2383366
"wgEncodeSydhTfbsGm12878Srebp1IggrabPk.narrowPeak.csv",2094797
"wgEncodeSydhTfbsGm12878Srebp2IggrabPk.narrowPeak.csv",1011542
"wgEncodeSydhTfbsGm12878Stat1StdPk.narrowPeak.csv",15021548
"wgEncodeSydhTfbsGm12878Stat3IggmusPk.narrowPeak.csv",9530841
"wgEncodeSydhTfbsGm12878Tblr1ab24550IggmusPk.narrowPeak.csv",22102137
"wgEncodeSydhTfbsGm12878TbpIggmusPk.narrowPeak.csv",16801485
"wgEncodeSydhTfbsGm12878Tr4StdPk.narrowPeak.csv",1210452
"wgEncodeSydhTfbsGm12878Usf2IggmusPk.narrowPeak.csv",10117338
"wgEncodeSydhTfbsGm12878WhipIggmusPk.narrowPeak.csv",28936915
"wgEncodeSydhTfbsGm12878Yy1StdPk.narrowPeak.csv",469693
"wgEncodeSydhTfbsGm12878Znf143166181apStdPk.narrowPeak.csv",29215479
"wgEncodeSydhTfbsGm12878Znf274StdPk.narrowPeak.csv",1180411
"wgEncodeSydhTfbsGm12878Znf384hpa004051IggmusPk.narrowPeak.csv",16155844
"wgEncodeSydhTfbsGm12878Zzz3StdPk.narrowPeak.csv",373435
