"","wgEncodeBroadHistoneGm12878CtcfStdPk.broadPeak","wgEncodeBroadHistoneGm12878Ezh239875Pk.broadPeak","wgEncodeBroadHistoneGm12878H2azStdPk.broadPeak","wgEncodeBroadHistoneGm12878H3k04me1StdPkV2.broadPeak","wgEncodeBroadHistoneGm12878H3k04me3StdPkV2.broadPeak","wgEncodeBroadHistoneGm12878H3k27acStdPk.broadPeak","wgEncodeBroadHistoneGm12878H3k27me3StdPkV2.broadPeak","wgEncodeBroadHistoneGm12878H3k36me3StdPk.broadPeak","wgEncodeBroadHistoneGm12878H3k4me2StdPk.broadPeak","wgEncodeBroadHistoneGm12878H3k79me2StdPk.broadPeak","wgEncodeBroadHistoneGm12878H3k9acStdPk.broadPeak","wgEncodeBroadHistoneGm12878H3k9me3StdPk.broadPeak","wgEncodeBroadHistoneGm12878H4k20me1StdPk.broadPeak","wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878BatfPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Bcl11aPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Bcl3V0416101PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Creb1sc240V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Ebfsc137065Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Egr1V0416101PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Elf1sc631V0416101PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1V2.broadPeak","wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878GabpPcr2xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Nficsc81335V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878NrsfPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878NrsfPcr2xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Pu1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Rad21V0416101PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878RxraPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Six5Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Sp1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878SrfPcr2xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878SrfV0416101PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep1.broadPeak","wgEncodeHaibTfbsGm12878Taf1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Tcf12Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Tcf3Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Usf1Pcr2xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Yy1sc281Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Zbtb33Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsGm12878Zeb1sc25388V0416102PkRep1.broadPeak","wgEncodeSydhTfbsGm12878Bhlhe40cIggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Brca1a300IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Cdpsc6327IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878CfosStdPk.narrowPeak","wgEncodeSydhTfbsGm12878Chd1a301218aIggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Chd2ab68301IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Corestsc30189IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Ctcfsc15914c20StdPk.narrowPeak","wgEncodeSydhTfbsGm12878E2f4IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Ebf1sc137065StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Elk112771IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878ErraIggrabPk.narrowPeak","wgEncodeSydhTfbsGm12878Gcn5StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Ikzf1iknuclaStdPk.narrowPeak","wgEncodeSydhTfbsGm12878Irf3IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878JundIggrabPk.narrowPeak","wgEncodeSydhTfbsGm12878JundStdPk.narrowPeak","wgEncodeSydhTfbsGm12878MafkIggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878MaxIggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Mazab85725IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Mxi1IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Nfe2sc22827StdPk.narrowPeak","wgEncodeSydhTfbsGm12878NfkbTnfaIggrabPk.narrowPeak","wgEncodeSydhTfbsGm12878NfyaIggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878NfybIggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Nrf1IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878P300bStdPk.narrowPeak","wgEncodeSydhTfbsGm12878P300IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878P300sc584IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Pol2IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Pol2s2IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Pol2StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Pol3StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Rad21IggrabPk.narrowPeak","wgEncodeSydhTfbsGm12878Rfx5200401194IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Sin3anb6001263IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Smc3ab9263IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Spt20StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Srebp1IggrabPk.narrowPeak","wgEncodeSydhTfbsGm12878Srebp2IggrabPk.narrowPeak","wgEncodeSydhTfbsGm12878Stat1StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Stat3IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Tblr1ab24550IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878TbpIggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Tr4StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Usf2IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878WhipIggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Yy1StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Znf143166181apStdPk.narrowPeak","wgEncodeSydhTfbsGm12878Znf274StdPk.narrowPeak","wgEncodeSydhTfbsGm12878Znf384hpa004051IggmusPk.narrowPeak","wgEncodeSydhTfbsGm12878Zzz3StdPk.narrowPeak"
"wgEncodeBroadHistoneGm12878CtcfStdPk.broadPeak",1,0.102389335657699,0.146069220053406,0.156894289492292,0.164213995649781,0.150317684784426,0.075079419465795,0.115239341046469,0.154190483519919,0.139711384153222,0.15160585961564,0.0839618695472775,0.101524836119692,0.0484372196762928,0.0012451584942603,0.0122407448571311,0.0104385473192509,0.0187940596950892,0.0539455314190918,0.024462538179325,0.0251835208709765,0.0256709365500501,0.0074421825813531,0.0341391544207812,0.00110522415327001,0.0548495489258447,0.00363239255036989,0.0220544447190939,0.0189726767528189,0.00111094997045866,0.0399500698927978,0.0312361666662183,0.0592910750866929,0.00544402337712082,0.00131451623859485,0.0102496118021038,0.0338972173668515,0.0107640819362114,0.00558903841828884,0.0190487681626757,0.0667225975327203,0.0524063307195075,0.0146385196618889,0.00856074686991452,0.0481353158410233,0.0884566151465975,0.00554065699036104,0.00387972744810596,0.0209369957556737,0.0008623321571493,0.00466189423187765,0.029255207515029,0.0102314730748905,0.02819496990911,0.0321709157073771,0.0035751669715219,0.0581299612166035,0.00659295513718119,0.00397858384215866,0.0611605830593014,0.0114971333423514,0.0277396897047563,0.00116666593636025,0.0467292629016629,0.0523054805653786,0.0487898920379528,0.112103127470041,0.00810766838808436,0.0635351176706847,0.0280584454821829,0.00648860527131485,0.00356157870746282,0.0255066970056203,0.00712113201858646,0.00458760772147477,0.000694795023557279,0.00190254273285382,0.055433762667438,0.0643464240523274,0.0629860473930668,0.00543766608291224,0.0113459474362375,0.00510355688627536,0.015662489593898,0.0231111840108182,0.0427898722490614,0.03566024349176,0.0266001626709025,0.0654392486765604,0.0724859809531601,0.01872541468836,0.000139338089128985,0.0570370882181899,0.0230165476046252,0.0288096708858889,0.097445762582273,0.00403941739438723,0.00360781906605332,0.00209554328260967,0.0435688472794962,0.0216811205825086,0.0517671512515373,0.0378060291680359,0.00164191394966527,0.0244203348552845,0.0706575822731437,0.000983057603312021,0.0951422924672746,0.00273485858002656,0.0310823407676692,0.00106027832088606
"wgEncodeBroadHistoneGm12878Ezh239875Pk.broadPeak",0.102389335657699,1,0.169951781154252,0.203076482745662,0.152164426893153,0.101445141581321,0.345833874155832,0.214013978247624,0.125352555659193,0.154322778388315,0.0816784488259761,0.208793498613694,0.269175545230883,0.0185324142391163,0.000265166322516413,0.00579228231523267,0.00415335757715867,0.00698177706878765,0.0159971733841255,0.00822140081941237,0.00747666442963878,0.00847240476949106,0.00171648855496907,0.0081371172912124,0.000321291622513181,0.016920657313156,0.000870339679006557,0.00669686933599209,0.00839669231443199,0.000356583391841566,0.0123413595363335,0.0111147495187555,0.0261314383251309,0.00167149758775628,0.000655060155120988,0.00274602467570263,0.00919985297626017,0.00324343354491645,0.0015142959591521,0.00523599558825787,0.022754598432254,0.0136834549871617,0.00353520430349112,0.0036726738716145,0.00531036098980719,0.0360916232426062,0.00102280479256872,0.00103717579674022,0.00700815024158205,0.000313490584987307,0.0014190673683494,0.00823224988785701,0.00247448100376034,0.00738604664296566,0.00790521538667905,0.0009586857017202,0.0127234203120291,0.00135473390234929,0.000750886325260921,0.0194280680408792,0.00259062288398893,0.0104047381042995,0.000316398449279446,0.0133633362267134,0.0157690716509761,0.0148152574241649,0.0152971122639291,0.00180380131555974,0.0251297187945907,0.00691432399609162,0.0014579668563989,0.000811165903692044,0.0115493401817504,0.00196419151598108,0.00170390415542366,0.000463742162166705,0.00111636364251031,0.0145803293894698,0.0169285101818269,0.0188890302762656,0.00143155401047437,0.00471554615795832,0.00163106257756689,0.00629444660817505,0.00528639904735281,0.0175546902653384,0.0149869609971945,0.00946128090581342,0.0193384988443893,0.026044789941424,0.00461691262705332,4.74419811312486e-05,0.00663227166938327,0.00576227113233565,0.0068013004838351,0.0159298025257471,0.00140829499392541,0.00122632324756026,0.000590675188326849,0.0103569109516931,0.00787860913799272,0.0163067637810437,0.0126448758130591,0.000528461986125196,0.00678083260942855,0.0213304834219597,0.000364013886674835,0.0186727747833757,0.000692300650060027,0.0109822339458311,0.000292921082090651
"wgEncodeBroadHistoneGm12878H2azStdPk.broadPeak",0.146069220053406,0.169951781154252,1,0.292718160640112,0.300273265686941,0.252757370538006,0.0829598579266992,0.106889999753079,0.294914705878064,0.161399242734356,0.236749170359351,0.163854780653481,0.0904292903566182,0.0700371555392206,0.00161155706643227,0.0159338115316231,0.0127657124626424,0.022668685793159,0.0651739872618277,0.0315760604980851,0.0375789337514681,0.0304185091955927,0.00957761877672601,0.0449984799151328,0.00120598391506098,0.0664237180213246,0.00563632295755519,0.0237684752032913,0.0277386267108968,0.00123066553192067,0.0498496613062198,0.0324401929876572,0.0944040455860522,0.00389303806646143,0.00102254812328842,0.0090589115550732,0.038520024106521,0.0117258240970494,0.00462609228592033,0.0239947261700338,0.0712571880012388,0.0612702103354621,0.0151341412394169,0.0114259422190683,0.0143965282868826,0.129162092123103,0.00402418360053541,0.00626787560255069,0.0283081699174858,0.00113438909556188,0.0062186670530349,0.033463094071813,0.012931994856567,0.0343213562746104,0.0372632166378351,0.00512542501260213,0.0625357983614976,0.00464012369834471,0.00429307242743386,0.0807512025995118,0.0122753458310349,0.0359960177595206,0.00205817276857488,0.0589144059217477,0.0724081188489576,0.0633156777804429,0.0457266108679868,0.00962123631871107,0.0866531950879165,0.0333007942773083,0.00821059595417668,0.00310273494782876,0.0376484900955141,0.00765039922541313,0.00695220350787157,0.00122781490530881,0.00226124182953427,0.072138470264156,0.0810285354407913,0.0851193056817597,0.00565662894800765,0.0167455808187932,0.00610342175017205,0.0237528316377649,0.0274986064276499,0.0656738723657699,0.0541742657388131,0.0378860788438747,0.0773395785476834,0.0702165553583434,0.0214487907818599,0.00023115377841488,0.0188967959710427,0.0266947433562952,0.038099569143864,0.0523272416707355,0.00290987354175696,0.00662386178655325,0.00335343175502075,0.048540271467875,0.0282132641644759,0.0673662518558453,0.0549913628968454,0.00166343249046133,0.0304948142727428,0.0782495496901752,0.00156698144960106,0.0727145291133089,0.00143434167415721,0.0367886398423892,0.000998653901318937
"wgEncodeBroadHistoneGm12878H3k04me1StdPkV2.broadPeak",0.156894289492292,0.203076482745662,0.292718160640112,1,0.426391050071934,0.34044352039102,0.0818088641311109,0.252227436455969,0.406680007047059,0.356460887914136,0.262884212388101,0.175719815605683,0.184970323682787,0.0608876067850748,0.000715816753424591,0.0186144147832945,0.0133549996882202,0.0214192945160844,0.0505159525481719,0.026315779685461,0.0223970602946506,0.0294487745148675,0.00545927287802592,0.0259078333982474,0.000695143599798152,0.054876202615034,0.00200455080767785,0.0217407371003953,0.027655611143746,0.0010961792250527,0.040754343261053,0.0339533429014064,0.0860785155685938,0.00326170644876999,0.000969294607555726,0.00828544050079016,0.0300176484477207,0.0105403047497656,0.00403152975918488,0.0148604975168124,0.0726170419793304,0.0475263268891556,0.0101043231057246,0.0121011990058223,0.0106794873247044,0.12113029901814,0.00293048058711633,0.00237840920947922,0.0219002273100916,0.000756992574835022,0.00411165324185412,0.0262900874670358,0.00625929748031461,0.024553529787115,0.0271405030793897,0.00315796927509601,0.0384477424309578,0.00353218749066995,0.00251319627155624,0.0625541531164491,0.00722086293353426,0.0324802915148553,0.000792195427285565,0.0398696937510601,0.0506261423406776,0.0469560587022989,0.032418126920424,0.0048549777420545,0.0785839236608512,0.0203359498478729,0.00588195422128053,0.0019483227944792,0.0384041590814819,0.00507008762268394,0.00588110990995942,0.00143773532500772,0.00216830113464807,0.0471248082807139,0.0540983639338284,0.0592799604278043,0.00402595505623366,0.0154341182268699,0.00354601391732622,0.0162019367159866,0.0156003382582457,0.0572422122515014,0.0484953338782772,0.0276282450514437,0.0607780626131509,0.0750343419526251,0.0128230789879961,0.000105437417496429,0.0141145671940625,0.0169282602465812,0.0199421812994482,0.0405343822343059,0.00253216606677435,0.00379892598265063,0.00189419456422263,0.0313041923389151,0.0241083281628435,0.0515133937712726,0.0379612236276959,0.00119126089894329,0.0217288598551728,0.0660846706987622,0.000959929810191282,0.0494508806321248,0.00152530408572042,0.0349823631796351,0.000746575878479292
"wgEncodeBroadHistoneGm12878H3k04me3StdPkV2.broadPeak",0.164213995649781,0.152164426893153,0.300273265686941,0.426391050071934,1,0.428034514030016,0.0552090077066477,0.205795895970599,0.5601584972748,0.357386791004023,0.387821528107083,0.149213912708917,0.135971288726132,0.0947427651954195,0.00182703521833851,0.0249934125624295,0.0189388820681233,0.0304008914564587,0.0863756352598155,0.0421734376840133,0.046068008973019,0.0398147256695884,0.0116631597331829,0.054306045587399,0.00147628864155712,0.0851263154374668,0.00659425821855733,0.0340789005368629,0.0397735002372452,0.00171026491810334,0.0659129767414048,0.0502087222338029,0.127514330592282,0.00608567937884528,0.00139022096256328,0.0144277706957677,0.049586882068129,0.0166802734763434,0.00711352297808469,0.0305946193889089,0.119348556345322,0.0857383909953156,0.0208257678463238,0.01607046590087,0.0112857449388441,0.168014662265055,0.00619378298757315,0.00716384377200255,0.0387682077306493,0.00135440652288776,0.00748806123653005,0.0445561334591457,0.0159021297005232,0.0434592988574472,0.0481497521683215,0.0058229119589516,0.0718705743186791,0.00787266547938727,0.00513350494449091,0.101185269743903,0.0153165308352289,0.048140644618243,0.00245001840922192,0.0763452350390736,0.0897122339039384,0.0800840450108814,0.0452902459879088,0.0115796407642389,0.106782257647598,0.0404132993918258,0.0103366254983204,0.00424753692265198,0.0544745116871404,0.00993341682229399,0.00947226230919285,0.00204843213132535,0.00273474775029624,0.0875333650917786,0.0987726246540729,0.108293261002154,0.00727216017587371,0.0222123953800736,0.00755141971726759,0.0283963904442783,0.0327206331880438,0.0847798138925281,0.0717964346883045,0.0482643919668182,0.110545464587808,0.115707733653516,0.0281253170067744,0.000281785915622412,0.0152693682397045,0.0320652201767643,0.0465252524872085,0.0559587125349637,0.00433594277024612,0.00845599239083004,0.00414679871991647,0.0574539575175562,0.0368755348985186,0.0878031884760857,0.0681906791365771,0.00248774589616458,0.0369969326120386,0.104634360871754,0.00192378898052028,0.0815744816679248,0.00280807703622258,0.0504051051730574,0.00127266265949498
"wgEncodeBroadHistoneGm12878H3k27acStdPk.broadPeak",0.150317684784426,0.101445141581321,0.252757370538006,0.34044352039102,0.428034514030016,1,0.0250039532300112,0.167883574673333,0.463854694133859,0.321282597425055,0.448474389473173,0.101997551910356,0.0945291975109763,0.131221616166829,0.00252181251642832,0.0283903544568874,0.0238223380164227,0.0423100123999052,0.121498350290325,0.0613599822010038,0.0645910034247944,0.051404047112627,0.0157863722195713,0.0768909110010289,0.00201426548955432,0.118118179176325,0.00956274734279116,0.0426924813029194,0.0531652116871009,0.00236735436919543,0.0955227447933508,0.0700626785367612,0.174572151281554,0.00639918180703026,0.00136675481600421,0.017188121340862,0.0634626512066104,0.0215257743723147,0.00836308533548748,0.0452735805270829,0.158538929934906,0.119229784560457,0.0287225266346839,0.0194525808897611,0.0114604203765577,0.21133617559239,0.00756412000211183,0.0100312766840578,0.0500436256464596,0.00187210590825224,0.0104795630757444,0.06400732194764,0.0234851453145939,0.0589735731667462,0.0635066214324735,0.00766037172916011,0.0976134624219763,0.00800453784348118,0.00665480077608725,0.132212071319326,0.0204721038732841,0.0660600584588991,0.00337196921425602,0.110975952259953,0.122384814012133,0.108883548967189,0.0511404419929335,0.0160659707126109,0.137355701945125,0.0557310453906414,0.0136214160049904,0.00513420745576767,0.071432608215608,0.0121269680948083,0.012598189548607,0.00264906701957653,0.00340169885489284,0.118258952518014,0.129693741516777,0.147015105686006,0.00895253916854024,0.0322774498239844,0.00885893388478482,0.0358218857117812,0.0436675426752305,0.112909067057381,0.0956187554998223,0.0660786509587468,0.15694976272549,0.150889656201324,0.041855288744621,0.000340655633491141,0.0161818581273469,0.0429541114725538,0.0669937367519658,0.0700643641020868,0.00380008797561492,0.0112289885039777,0.0051003789026741,0.0788512272363464,0.0513335095682134,0.120478106429272,0.0984051540880656,0.00275698954524414,0.0502525620950275,0.140064245454978,0.0027073438747356,0.103133043901122,0.00200243120576077,0.0658781737370277,0.00136157821801649
"wgEncodeBroadHistoneGm12878H3k27me3StdPkV2.broadPeak",0.075079419465795,0.345833874155832,0.0829598579266992,0.0818088641311109,0.0552090077066477,0.0250039532300112,1,0.0559134035203217,0.0454742528213066,0.0298184406105759,0.0264527887955631,0.121857922649058,0.300328019151899,0.00566788679425811,0.000134236586199011,0.00299261958743926,0.00200648808570072,0.00316998125919217,0.00447636123107316,0.00210225522389178,0.00247255565050044,0.00446119660477762,0.000754721405446583,0.00268606011492069,0.000185011906831453,0.00541736105897747,0.000263920097124014,0.00321527075778873,0.00272921740372185,0.000142465668607147,0.00329422414977191,0.00322311024583933,0.00792954560268724,0.00180640400080722,0.000855319838805959,0.00154565956258811,0.00460553168053371,0.00160425655953018,0.00130586574591649,0.00119212310873493,0.00563431679001983,0.00433331718014261,0.00132087914546412,0.00193142677796759,0.00408688692580557,0.0139668007546442,0.000656456862671673,0.00040626395606116,0.00305867586111268,0.000188037682076091,0.000608786564725464,0.00229934820156177,0.000783049519794999,0.00328328683352546,0.00395192347878325,0.000568452594858615,0.00530853775704534,0.00113064062508833,0.000375790140803262,0.00810900482198187,0.00117556910990045,0.00355953433649963,0.000108303865346647,0.00374772279751461,0.00608050389444799,0.0055235868747273,0.0111935259452352,0.000758200164692499,0.012018921918589,0.00261978933181666,0.000779101290339487,0.000440370854949,0.00433026681890667,0.00104253529800533,0.000760866226475799,0.000147109742663217,0.000795781843818121,0.00576537128098272,0.00727580571337544,0.00668139282519273,0.000728547757571716,0.00142632263621956,0.00101319801787207,0.00357993782413402,0.00230652925590346,0.00669921411308318,0.00571650777719233,0.0034269889851556,0.00521007807525267,0.00727539251070712,0.0010018699394172,1.32458776229886e-05,0.00475848677749846,0.00243472341883052,0.00209510019293764,0.0087572485280493,0.00107334936507702,0.000494805214860339,0.00025564861469486,0.00388027192362249,0.00249853059496896,0.00559206112700839,0.00363415741455055,0.000506692005059799,0.00287089123872882,0.0075642309827124,7.93431928955391e-05,0.00997321292973833,0.000709593614905476,0.00431071709103118,0.000196718522238667
"wgEncodeBroadHistoneGm12878H3k36me3StdPk.broadPeak",0.115239341046469,0.214013978247624,0.106889999753079,0.252227436455969,0.205795895970599,0.167883574673333,0.0559134035203217,1,0.178685215290051,0.379556101812375,0.131510620866795,0.149421165674617,0.253713117452609,0.0231479850787165,0.000483975079520074,0.00574788004498817,0.00424607997853109,0.00980165990220515,0.0227952659691453,0.0101286142806876,0.0116513021113942,0.0103219899296216,0.00278478560644871,0.014046793497557,0.000483730717688123,0.0210034123286747,0.00182098282521833,0.00804987814911022,0.00897745877158848,0.000336533620695619,0.0168660234691531,0.0179244109211983,0.0312989710103304,0.00187835198156853,0.000461822413870937,0.00358944634245576,0.013301165270393,0.00397768176223697,0.00251881673181891,0.00842844898977766,0.0513966331738625,0.0371348276043464,0.00582312945136585,0.00413168760260403,0.00452581928793773,0.0439870996588536,0.00172924616669877,0.00191731948968682,0.00877747991678701,0.000474009591633532,0.0018316369269013,0.0118572219461091,0.00453037562872789,0.0105461970123885,0.0125209572131646,0.00153315241810502,0.0186816517649203,0.00248600626030947,0.00121155742666562,0.0243107152800438,0.00427624602712828,0.0122805271675799,0.000599160423431946,0.0210958321669084,0.0216110063413328,0.0192107722475088,0.0161192606373637,0.00323228741297804,0.0278208923920163,0.0105549437346455,0.00241890314218818,0.00129575128117551,0.0121196046041318,0.00292001226506684,0.00206570335577145,0.000399680007884519,0.00118189953094276,0.0214946072604505,0.0237138636159478,0.0283561617071219,0.00207200593962053,0.00477622170887821,0.00230559057988794,0.00766302971838812,0.00856188178925977,0.0193070617352235,0.0163437280570722,0.0121974969498924,0.0387947657017951,0.0637436464821101,0.00893234380674775,2.48139987627663e-05,0.00560097728165172,0.00834548923735799,0.0130074329762742,0.0166775503003326,0.00195708675891913,0.00216421451485687,0.000737952740285703,0.0146754666043576,0.00884689336055815,0.021404783658541,0.0170300533049027,0.000797217826017304,0.00975017805928219,0.0299937055924729,0.000531082883541452,0.0224401176335122,0.00122179362226347,0.0145311496932902,0.000423267953978386
"wgEncodeBroadHistoneGm12878H3k4me2StdPk.broadPeak",0.154190483519919,0.125352555659193,0.294914705878064,0.406680007047059,0.5601584972748,0.463854694133859,0.0454742528213066,0.178685215290051,1,0.337551645024471,0.430999681889427,0.111091677580303,0.122210922737238,0.111285203222164,0.00206192181314079,0.0261243941187852,0.0205901623678718,0.0354924567338111,0.101709668299999,0.0498233085305202,0.0535564794360252,0.0449239123362449,0.0137275314462528,0.0635931260159731,0.00167951174773128,0.100174074205275,0.00737526583027058,0.0367540081353053,0.046518538941354,0.00200430165419898,0.0781432723059403,0.058326219719526,0.148111754565562,0.00572710728205311,0.00171175842965594,0.0136432557006862,0.0563491529179788,0.0181969879499692,0.00659846527904406,0.0356452697402195,0.133743288319378,0.0986517294883615,0.0224414891988941,0.0175175627356135,0.0136629351820695,0.194521716233578,0.00565683528757324,0.00801699875118824,0.041356929773914,0.00153300895670948,0.00865385205602614,0.0525947768569165,0.0175232787041652,0.0500452786097961,0.0551756791875557,0.00682441426010189,0.0847703499873892,0.00603292700231868,0.00604389675328228,0.118990976601361,0.016725916114441,0.0556082092988608,0.00267749819798532,0.0893591890679774,0.105476678878751,0.0940701169244537,0.0530809072294324,0.0129911653680622,0.125051097714634,0.0461986400374717,0.012015703484479,0.00416131934302003,0.0620376299255753,0.0101016912218263,0.0110894425769144,0.00235068255982623,0.00305955608268164,0.102764509442536,0.116639001725896,0.126469529075375,0.00753451093237653,0.0263452426326381,0.00759234378376056,0.0316954228105996,0.0374213220469454,0.0991459282452407,0.0832630921005107,0.0559582803889388,0.127936514442755,0.129664733043027,0.0328491529889806,0.000323489899116539,0.0184737384721935,0.036487743548479,0.0539307183260695,0.0655757228998654,0.00329783509381855,0.00967615282267283,0.00463851030881625,0.0675263683798274,0.0428588849359595,0.102974275923396,0.0793808017970708,0.00230987103773075,0.0430036013312532,0.121647426413504,0.0021754934865025,0.0953151724723224,0.00169151312178252,0.0578209693250814,0.00125169955883507
