"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Helas3/wgEncodeSydhTfbsHelas3P300sc584sc584IggrabPk.narrowPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Helas3/wgEncodeSydhTfbsHelas3Spt20StdPk.narrowPeak.csv"
"jaccard_index","0.00310679974990521"
"pi_score","2468.68954685563"
"p_value","0.5"
"percentage_A","0.00314018831469236"
"percentage_B","0.226122356998687"
"Min.","8.72312798486148e-07"
"1st Qu.","8.72312798486148e-07"
"Median","8.72312798486148e-07"
"Mean","8.72312798486148e-07"
"3rd Qu.","8.72312798486148e-07"
"Max.","8.72312798486148e-07"
