"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Helas3/wgEncodeBroadHistoneHelas3H4k20me1StdPk.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Helas3/wgEncodeSydhTfbsHelas3Spt20StdPk.narrowPeak.csv"
"jaccard_index","0.000326461571314877"
"pi_score","3.14357911585286"
"p_value","0.5"
"percentage_A","0.000326503552302956"
"percentage_B","0.717436460190864"
"Min.","7.19835287672359e-05"
"1st Qu.","7.19835287672359e-05"
"Median","7.19835287672359e-05"
"Mean","7.19835287672359e-05"
"3rd Qu.","7.19835287672359e-05"
"Max.","7.19835287672359e-05"
