"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Huvec/wgEncodeBroadHistoneHuvecH3k27me3StdPk.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_Huvec/wgEncodeBroadHistoneHuvecH3k9acStdPk.broadPeak.csv"
"jaccard_index","0.0203146858689472"
"pi_score","0"
"p_value","1"
"percentage_A","0.0235399930591461"
"percentage_B","0.129122629730555"
"Min.","0.030317254660866"
"1st Qu.","0.030317254660866"
"Median","0.030317254660866"
"Mean","0.030317254660866"
"3rd Qu.","0.030317254660866"
"Max.","0.030317254660866"
