"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_A549/wgEncodeBroadHistoneA549H3k04me3Dex100nmPk.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_A549/wgEncodeBroadHistoneA549H3k27me3Etoh02Pk.broadPeak.csv"
"jaccard_index","0.0284872738188253"
"pi_score","0"
"p_value","1"
"percentage_A","0.200510155572673"
"percentage_B","0.0321376875715902"
"Min.","0.0456628050634401"
"1st Qu.","0.0456628050634401"
"Median","0.0456628050634401"
"Mean","0.0456628050634401"
"3rd Qu.","0.0456628050634401"
"Max.","0.0456628050634401"
