"","x"
"query","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_A549/wgEncodeHaibTfbsA549Zbtb33V0422111Etoh02PkRep1.broadPeak.csv"
"hit","~/Desktop/AmyHighSchool/BaoNorthwestern_hotspot/Col3DIR_NewDownload_Peak_A549/wgEncodeHaibTfbsA549Zbtb33V0422111Etoh02PkRep1.broadPeak.csv"
"jaccard_index","1"
"pi_score","794.525224199733"
"p_value","0.5"
"percentage_A","1"
"percentage_B","1"
"Min.","0.000872404247779675"
"1st Qu.","0.000872404247779675"
"Median","0.000872404247779675"
"Mean","0.000872404247779675"
"3rd Qu.","0.000872404247779675"
"Max.","0.000872404247779675"
