"filename","size"
"wgEncodeSydhTfbsMcf10aesCfosEtoh01HvdPk.narrowPeak.csv",43352462
"wgEncodeSydhTfbsMcf10aesCfosTam112hHvdPk.narrowPeak.csv",61426713
"wgEncodeSydhTfbsMcf10aesCfosTam14hHvdPk.narrowPeak.csv",60479667
"wgEncodeSydhTfbsMcf10aesCfosTamHvdPk.narrowPeak.csv",46610248
"wgEncodeSydhTfbsMcf10aesCmycEtoh01HvdPk.narrowPeak.csv",42478209
"wgEncodeSydhTfbsMcf10aesCmycTam14hHvdPk.narrowPeak.csv",40760956
"wgEncodeSydhTfbsMcf10aesE2f4TamHvdPk.narrowPeak.csv",36566783
"wgEncodeSydhTfbsMcf10aesPol2Etoh01StdPk.narrowPeak.csv",55904390
"wgEncodeSydhTfbsMcf10aesPol2TamStdPk.narrowPeak.csv",62612392
"wgEncodeSydhTfbsMcf10aesStat3Etoh01StdPk.narrowPeak.csv",51285682
"wgEncodeSydhTfbsMcf10aesStat3Tam112hHvdPk.narrowPeak.csv",32632698
"wgEncodeSydhTfbsMcf10aesStat3TamStdPk.narrowPeak.csv",41954343
